date,intercn,costratio,fit,lwr,upr,fit.transformed,lwr.transformed,upr.transformed
2/15/2006,EAST,0.280862064,5072866.357,5039680.342,5106052.372,0.009297335,0.002694647,0.015900024
2/15/2006,ERCOT,0.240236243,583620.9169,577946.1535,589295.6803,0.004275924,-0.005489024,0.014040873
2/15/2006,WECC,0.237046537,876829.6393,869266.0572,884393.2214,0.003372487,-0.005282661,0.012027635
2/16/2006,EAST,0.28333558,5071736.735,5038453.244,5105020.226,0.009072586,0.002450503,0.015694668
2/16/2006,ERCOT,0.241120969,583493.4332,577820.0184,589166.848,0.004056554,-0.005706074,0.013819182
2/16/2006,WECC,0.235743749,876955.7693,869411.4874,884500.0511,0.00351682,-0.005116242,0.012149882
2/17/2006,EAST,0.269094446,5078396.273,5045683.784,5111108.763,0.010397567,0.003889091,0.016906043
2/17/2006,ERCOT,0.229839947,585248.1578,579523.7379,590972.5776,0.007076027,-0.002774368,0.016926423
2/17/2006,WECC,0.232623713,877272.1148,869780.934,884763.2955,0.00387882,-0.004693477,0.012451118
2/18/2006,EAST,0.269094446,5078396.273,5045683.784,5111108.763,0.010397567,0.003889091,0.016906043
2/18/2006,ERCOT,0.229839947,585248.1578,579523.7379,590972.5776,0.007076027,-0.002774368,0.016926423
2/18/2006,WECC,0.232623713,877272.1148,869780.934,884763.2955,0.00387882,-0.004693477,0.012451118
2/19/2006,EAST,0.269094446,5078396.273,5045683.784,5111108.763,0.010397567,0.003889091,0.016906043
2/19/2006,ERCOT,0.229839947,585248.1578,579523.7379,590972.5776,0.007076027,-0.002774368,0.016926423
2/19/2006,WECC,0.232623713,877272.1148,869780.934,884763.2955,0.00387882,-0.004693477,0.012451118
2/20/2006,EAST,0.269094446,5078396.273,5045683.784,5111108.763,0.010397567,0.003889091,0.016906043
2/20/2006,ERCOT,0.229839947,585248.1578,579523.7379,590972.5776,0.007076027,-0.002774368,0.016926423
2/20/2006,WECC,0.232623713,877272.1148,869780.934,884763.2955,0.00387882,-0.004693477,0.012451118
2/21/2006,EAST,0.278043981,5074166.575,5041095.516,5107237.634,0.009556027,0.00297621,0.016135843
2/21/2006,ERCOT,0.23191853,584904.5733,579195.8375,590613.309,0.006484798,-0.003338609,0.016308206
2/21/2006,WECC,0.232065049,877330.9007,869850.1882,884811.6132,0.00394609,-0.004614229,0.012506409
