date,month,year,co2mass,gasprice,coalprice,load
6/8/2009,6,2009,5069283.017,3.4179969,2.7953844,7055428.5
6/9/2009,6,2009,5215351.022,3.4511139,2.7953844,7201746
6/10/2009,6,2009,5150417.798,3.490433,2.7953844,7132220.5
6/11/2009,6,2009,5091060.187,3.4607821,2.7953844,7114758.5
6/12/2009,6,2009,5036287.041,3.4876189,2.7953844,7115036.5
6/13/2009,6,2009,4694078.252,3.4876189,2.7953844,6570629.5
6/14/2009,6,2009,4617724.028,3.4876189,2.7953844,6410565
6/15/2009,6,2009,5188360.634,3.748692,2.7953844,7257284.5
6/16/2009,6,2009,5263378.622,4.1048889,2.7953844,7298915
6/17/2009,6,2009,5383144.595,3.9754081,2.7953844,7462355
6/18/2009,6,2009,5525531.991,4.123075,2.7953844,7653062.5
6/19/2009,6,2009,5693935.555,3.9497299,2.7953844,7826629.5
6/20/2009,6,2009,5501576.694,3.9497299,2.7953844,7485981.5
6/21/2009,6,2009,5368842.155,3.9497299,2.7953844,7333772.5
6/22/2009,6,2009,6062305.362,3.972471,2.7953844,8253991
6/23/2009,6,2009,6194049.718,3.9116321,2.7953844,8403806
6/24/2009,6,2009,6236012.623,3.818032,2.7953844,8376480.5
6/25/2009,6,2009,6350430.058,3.8540699,2.7953844,8515326
6/26/2009,6,2009,6122215.27,3.753598,2.7953844,8279493.5
6/27/2009,6,2009,5609099.042,3.753598,2.7953844,7646912
6/28/2009,6,2009,5237081.634,3.753598,2.7953844,7187838
6/29/2009,6,2009,5494117.27,3.787657,2.7953844,7565011.5
6/30/2009,6,2009,5322769.917,3.618479,2.7953844,7352689.5
7/1/2009,7,2009,5345803.908,3.5425529,2.7501938,7716561
7/2/2009,7,2009,5235332.717,3.36464,2.7501938,7643322
7/3/2009,7,2009,4849376.931,3.36464,2.7501938,7171035.5
7/4/2009,7,2009,4527754.992,3.36464,2.7501938,6782739
7/5/2009,7,2009,4580215.88,3.36464,2.7501938,6772709
7/6/2009,7,2009,5292985.653,3.2186971,2.7501938,7742222.5
7/7/2009,7,2009,5446386.016,3.3386049,2.7501938,7936518.5
7/8/2009,7,2009,5359898.543,3.2541699,2.7501938,7820923.5
7/9/2009,7,2009,5373383.782,3.3469181,2.7501938,7877475
7/10/2009,7,2009,5466664.626,3.1891489,2.7501938,7996792
7/11/2009,7,2009,5204488.326,3.1891489,2.7501938,7597786
7/12/2009,7,2009,5134438.435,3.1891489,2.7501938,7483189.5
7/13/2009,7,2009,5551467.788,3.1917641,2.7501938,8055560
7/14/2009,7,2009,5539302.396,3.3072641,2.7501938,8086491
7/15/2009,7,2009,5743522.873,3.3959191,2.7501938,8360936.5
7/16/2009,7,2009,5878639.647,3.27124,2.7501938,8482036
7/17/2009,7,2009,5443737.489,3.401072,2.7501938,7899612.5
7/18/2009,7,2009,4760888.561,3.401072,2.7501938,6957041
7/19/2009,7,2009,4592754.546,3.401072,2.7501938,6708311
7/20/2009,7,2009,5188746.299,3.5223601,2.7501938,7531086.5
7/21/2009,7,2009,5330310.397,3.5190811,2.7501938,7681235
7/22/2009,7,2009,5449768.046,3.5417621,2.7501938,7822480
7/23/2009,7,2009,5566077.073,3.704308,2.7501938,8009130.5
7/24/2009,7,2009,5558239.902,3.4486949,2.7501938,8045823.5
7/25/2009,7,2009,5234231.306,3.4486949,2.7501938,7592018.5
7/26/2009,7,2009,5236448.484,3.4486949,2.7501938,7481938.5
7/27/2009,7,2009,5879015.375,3.5374379,2.7501938,8349206.5
7/28/2009,7,2009,5982852.773,3.5712891,2.7501938,8406603
7/29/2009,7,2009,5847620.379,3.484329,2.7501938,8236001
7/30/2009,7,2009,5790995.025,3.3828449,2.7501938,8155297.5
7/31/2009,7,2009,5628293.006,3.3182271,2.7501938,8006028.5
8/1/2009,8,2009,5134562.221,3.3182271,2.6877091,7315503
8/2/2009,8,2009,4993882.46,3.3182271,2.6877091,7158924.5
8/3/2009,8,2009,5831081.795,3.4833701,2.6877091,8282418.5
8/4/2009,8,2009,6065202.696,3.6372881,2.6877091,8561816
8/5/2009,8,2009,5921918.446,3.7329919,2.6877091,8352798
8/6/2009,8,2009,5655330.487,3.8479841,2.6877091,8024745.5
8/7/2009,8,2009,5540502.95,3.631959,2.6877091,7947659
8/8/2009,8,2009,5452058.858,3.631959,2.6877091,7812105.5
8/9/2009,8,2009,5827303.904,3.631959,2.6877091,8187719.5
8/10/2009,8,2009,6523197.097,3.6496511,2.6877091,9072897
8/11/2009,8,2009,6423876.589,3.5634921,2.6877091,8890405
8/12/2009,8,2009,6004689.111,3.37818,2.6877091,8466087
8/13/2009,8,2009,5857715.544,3.3584869,2.6877091,8334056
8/14/2009,8,2009,5849825.133,3.2374461,2.6877091,8406102
8/15/2009,8,2009,5559985.917,3.2374461,2.6877091,7977867
8/16/2009,8,2009,5636767.897,3.2374461,2.6877091,7955906.5
8/17/2009,8,2009,6238417.061,3.2793419,2.6877091,8664753
8/18/2009,8,2009,6177004.81,3.251349,2.6877091,8608419
8/19/2009,8,2009,6189076.26,3.131635,2.6877091,8599894
8/20/2009,8,2009,6104375.2,3.1202469,2.6877091,8535236
8/21/2009,8,2009,5819836.568,2.8534379,2.6877091,8201332
8/22/2009,8,2009,5017878.015,2.8534379,2.6877091,7191623
8/23/2009,8,2009,4792788.748,2.8534379,2.6877091,6916739
8/24/2009,8,2009,5425781.668,2.839406,2.6877091,7794664.5
8/25/2009,8,2009,5695767.117,2.969835,2.6877091,8122615.5
8/26/2009,8,2009,5790682.902,2.8659899,2.6877091,8253352
8/27/2009,8,2009,5586023.715,2.7757549,2.6877091,7977455
8/28/2009,8,2009,5254686.816,2.502718,2.6877091,7575725
8/29/2009,8,2009,4763012.462,2.502718,2.6877091,7036746
8/30/2009,8,2009,4513320.175,2.502718,2.6877091,6649501
8/31/2009,8,2009,4715727.872,2.439018,2.6877091,7035239.5
9/1/2009,9,2009,4624631.027,2.3894241,2.7916238,7436366
9/2/2009,9,2009,4690025.344,2.2952199,2.7916238,7505930
9/3/2009,9,2009,4805767.148,2.119163,2.7916238,7638510
9/4/2009,9,2009,4808219.535,1.9382859,2.7916238,7696214
9/5/2009,9,2009,4404403.686,1.9382859,2.7916238,7151858
9/6/2009,9,2009,4222979.157,1.9382859,2.7916238,6924141.5
9/7/2009,9,2009,4346634.185,1.9382859,2.7916238,7104598
9/8/2009,9,2009,4962062.465,2.560133,2.7916238,7947689
9/9/2009,9,2009,5066879.007,2.8256619,2.7916238,8034157.5
9/10/2009,9,2009,4977067.106,2.7785289,2.7916238,7905428.5
9/11/2009,9,2009,4854230.155,2.989938,2.7916238,7684691.5
9/12/2009,9,2009,4502671.495,2.989938,2.7916238,7064264
9/13/2009,9,2009,4461027.689,2.989938,2.7916238,6972368.5
9/14/2009,9,2009,5091261.448,2.9466369,2.7916238,7907429
9/15/2009,9,2009,5259365.795,3.3258309,2.7916238,8042684.5
9/16/2009,9,2009,5103297.059,3.386893,2.7916238,7858287
9/17/2009,9,2009,4937807.809,3.5254519,2.7916238,7639211.5
9/18/2009,9,2009,4894321.58,3.2399349,2.7916238,7572950
9/19/2009,9,2009,4465516.134,3.2399349,2.7916238,6954405.5
9/20/2009,9,2009,4366942.763,3.2399349,2.7916238,6842174
9/21/2009,9,2009,5046660.069,3.3884871,2.7916238,7767173
9/22/2009,9,2009,5160197.635,3.4440949,2.7916238,7883093
9/23/2009,9,2009,5290092.612,3.54404,2.7916238,8029402
9/24/2009,9,2009,5331343.288,3.601877,2.7916238,8060856
9/25/2009,9,2009,5023690.515,3.6033521,2.7916238,7635110
9/26/2009,9,2009,4448328.593,3.6033521,2.7916238,6837672
9/27/2009,9,2009,4258643.823,3.6033521,2.7916238,6747884.5
9/28/2009,9,2009,4613862.508,3.5812359,2.7916238,7321393.5
9/29/2009,9,2009,4522084.213,3.347384,2.7916238,7035790
9/30/2009,9,2009,4411632.876,3.269067,2.7916238,6903831.5
10/1/2009,10,2009,4430239.238,2.9456639,2.5796065,6766793.5
10/2/2009,10,2009,4349536.358,2.364243,2.5796065,6666821
10/3/2009,10,2009,4002459.601,2.364243,2.5796065,6227281.5
10/4/2009,10,2009,3849659.627,2.364243,2.5796065,6063561
10/5/2009,10,2009,4299784.176,2.97651,2.5796065,6781585.5
10/6/2009,10,2009,4390043.679,3.41085,2.5796065,6956577.5
10/7/2009,10,2009,4509204.058,3.9245291,2.5796065,7071079
10/8/2009,10,2009,4598693.672,4.4090219,2.5796065,7124408
10/9/2009,10,2009,4669003.805,4.0350981,2.5796065,7186620
10/10/2009,10,2009,4273612.621,4.0350981,2.5796065,6505553
10/11/2009,10,2009,4138612.714,4.0350981,2.5796065,6254024.5
10/12/2009,10,2009,4619163.984,4.155829,2.5796065,6942572
10/13/2009,10,2009,4658819.982,4.3082929,2.5796065,6982873.5
10/14/2009,10,2009,4750475.019,4.2100358,2.5796065,7087826.5
10/15/2009,10,2009,4820692.044,4.3045349,2.5796065,7180270.5
10/16/2009,10,2009,4687910.601,4.3083429,2.5796065,6978313
10/17/2009,10,2009,4324881.097,4.3083429,2.5796065,6414870.5
10/18/2009,10,2009,4142772.542,4.3083429,2.5796065,6250201.5
10/19/2009,10,2009,4581358.414,4.4842839,2.5796065,6842665
10/20/2009,10,2009,4604728.655,4.8382521,2.5796065,6811712
10/21/2009,10,2009,4618690.424,5.0354762,2.5796065,6765546
10/22/2009,10,2009,4574607.532,5.164948,2.5796065,6792852.5
10/23/2009,10,2009,4543810.812,5.0037928,2.5796065,6754810
10/24/2009,10,2009,4286431.208,5.0037928,2.5796065,6290661.5
10/25/2009,10,2009,4157435.095,5.0037928,2.5796065,6059854.5
10/26/2009,10,2009,4612857.761,4.6288118,2.5796065,6787844.5
10/27/2009,10,2009,4627806.473,4.6937518,2.5796065,6921340.5
10/28/2009,10,2009,4650952.186,4.7170029,2.5796065,6908706
10/29/2009,10,2009,4650988.085,4.2435231,2.5796065,6934393.5
10/30/2009,10,2009,4451296.177,4.3016992,2.5796065,6800077.5
10/31/2009,10,2009,4145003.081,4.3016992,2.5796065,6281289.5
11/1/2009,11,2009,4129548.529,4.3016992,2.6220422,6026117.5
11/2/2009,11,2009,4589963.581,4.4944339,2.6220422,6673404.5
11/3/2009,11,2009,4674490.836,4.4995141,2.6220422,6745712.5
11/4/2009,11,2009,4769523.939,4.645483,2.6220422,6845108
11/5/2009,11,2009,4726736.341,4.4217968,2.6220422,6788450
11/6/2009,11,2009,4620112.231,3.985301,2.6220422,6732412
11/7/2009,11,2009,4299084.662,3.985301,2.6220422,6199743
11/8/2009,11,2009,4133492.527,3.985301,2.6220422,5933909
11/9/2009,11,2009,4573366.467,3.8072989,2.6220422,6584818.5
11/10/2009,11,2009,4601064.74,3.77022,2.6220422,6663562
11/11/2009,11,2009,4608755.065,3.648489,2.6220422,6698459
11/12/2009,11,2009,4583427.818,3.2736599,2.6220422,6801159.5
11/13/2009,11,2009,4431620.761,2.4283631,2.6220422,6633902
11/14/2009,11,2009,4017061.116,2.4283631,2.6220422,6069135.5
11/15/2009,11,2009,3895780.148,2.4283631,2.6220422,5924885.5
11/16/2009,11,2009,4348332.177,2.862077,2.6220422,6628265
11/17/2009,11,2009,4523835.067,3.7601449,2.6220422,6815511.5
11/18/2009,11,2009,4622049.083,3.937891,2.6220422,6863200
11/19/2009,11,2009,4665116.168,3.644851,2.6220422,6833200
11/20/2009,11,2009,4527104.707,3.1377671,2.6220422,6694103.5
11/21/2009,11,2009,4204160.042,3.1377671,2.6220422,6293281.5
11/22/2009,11,2009,4210316.835,3.1377671,2.6220422,6215025
11/23/2009,11,2009,4616534.129,3.9544251,2.6220422,6811843
11/24/2009,11,2009,4588072.814,3.7216761,2.6220422,6798379.5
11/25/2009,11,2009,4498036.578,3.5364201,2.6220422,6733056
11/26/2009,11,2009,4014948.515,3.5364201,2.6220422,6059122.5
11/27/2009,11,2009,4264903.228,3.5364201,2.6220422,6343578.5
11/28/2009,11,2009,4230459.956,3.5364201,2.6220422,6289218.5
11/29/2009,11,2009,4128310.067,3.5364201,2.6220422,6153480
11/30/2009,11,2009,4677151.607,4.5667171,2.6220422,6901600
12/1/2009,12,2009,4922837.9,4.535522,2.6082132,6987995
12/2/2009,12,2009,4946579.225,4.8751192,2.6082132,7024986.5
12/3/2009,12,2009,4969805.718,4.680398,2.6082132,7026911.5
12/4/2009,12,2009,5171437.448,4.7300568,2.6082132,7215378.5
12/5/2009,12,2009,5019763.732,4.7300568,2.6082132,7043190
12/6/2009,12,2009,5084670.64,4.7300568,2.6082132,7076364
12/7/2009,12,2009,5372070.418,5.051115,2.6082132,7454023.5
12/8/2009,12,2009,5262402.512,5.3411231,2.6082132,7339736
12/9/2009,12,2009,5166800.674,5.6304922,2.6082132,7282940
12/10/2009,12,2009,5529856.865,5.6296301,2.6082132,7790330.5
12/11/2009,12,2009,5705758.287,5.5320721,2.6082132,7989609
12/12/2009,12,2009,5326731.245,5.5320721,2.6082132,7333223
12/13/2009,12,2009,4933502.247,5.5320721,2.6082132,6763702
12/14/2009,12,2009,5099394.949,5.6889272,2.6082132,7054763
12/15/2009,12,2009,5283930.164,5.899663,2.6082132,7259436.5
12/16/2009,12,2009,5579383.487,6.234601,2.6082132,7651961.5
12/17/2009,12,2009,5637618.978,6.2150979,2.6082132,7716846
12/18/2009,12,2009,5532401.715,6.444469,2.6082132,7533585.5
12/19/2009,12,2009,5303172.809,6.444469,2.6082132,7206765.5
12/20/2009,12,2009,5293384.768,6.444469,2.6082132,7130901
12/21/2009,12,2009,5622118.533,6.388504,2.6082132,7639121.5
12/22/2009,12,2009,5512172.188,6.1436009,2.6082132,7474460
12/23/2009,12,2009,5345116.49,5.759892,2.6082132,7260885.5
12/24/2009,12,2009,4869054.783,6.0111108,2.6082132,6745772.5
12/25/2009,12,2009,4575117.471,6.0111108,2.6082132,6434758.5
12/26/2009,12,2009,4820543.452,6.0111108,2.6082132,6617757
12/27/2009,12,2009,4863449.503,6.0111108,2.6082132,6676257
12/28/2009,12,2009,5351920.732,6.6550078,2.6082132,7447087.5
12/29/2009,12,2009,5624247.238,6.4698982,2.6082132,7760413.5
12/30/2009,12,2009,5470240.697,6.0312319,2.6082132,7560503.5
12/31/2009,12,2009,5058535.288,6.3226118,2.6082132,6990421.5
1/1/2010,1,2010,5057379.931,6.3218932,2.5621424,7181713
1/2/2010,1,2010,5692149.6,6.3218932,2.5621424,8090257.5
1/3/2010,1,2010,6098707.851,6.3218932,2.5621424,8548570
1/4/2010,1,2010,6454523.042,7.447423,2.5621424,9141572
1/5/2010,1,2010,6530703.116,7.27844,2.5621424,9239856
1/6/2010,1,2010,6434993.195,7.3805242,2.5621424,9163609
1/7/2010,1,2010,6283075.754,7.9315362,2.5621424,9028380
1/8/2010,1,2010,6450562.212,7.3109269,2.5621424,9199839
1/9/2010,1,2010,6411057.084,7.3109269,2.5621424,9054846
1/10/2010,1,2010,6359264.757,7.3109269,2.5621424,9025126
1/11/2010,1,2010,6531052.766,6.1537471,2.5621424,9183998
1/12/2010,1,2010,6235321.842,5.819056,2.5621424,8774049
1/13/2010,1,2010,6113955.598,5.752389,2.5621424,8659509
1/14/2010,1,2010,5764687.224,5.9136872,2.5621424,8161948.5
1/15/2010,1,2010,5454588.565,5.7929959,2.5621424,7632198.5
1/16/2010,1,2010,4933248.015,5.7929959,2.5621424,6999427.5
1/17/2010,1,2010,4708500.212,5.7929959,2.5621424,6701123
1/18/2010,1,2010,5043404.854,5.7929959,2.5621424,7233450
1/19/2010,1,2010,5184602.87,5.634409,2.5621424,7378441
1/20/2010,1,2010,5097835.659,5.618999,2.5621424,7356001
1/21/2010,1,2010,5153223.005,5.6443868,2.5621424,7409106
1/22/2010,1,2010,5081593.695,5.7775559,2.5621424,7361368
1/23/2010,1,2010,4671212.362,5.7775559,2.5621424,6868463.5
1/24/2010,1,2010,4466607.909,5.7775559,2.5621424,6637018
1/25/2010,1,2010,4895800.987,5.8673558,2.5621424,7294007
1/26/2010,1,2010,5322451.308,5.7081728,2.5621424,7807555.5
1/27/2010,1,2010,5456822.468,5.591898,2.5621424,7966169
1/28/2010,1,2010,5470533.569,5.9903469,2.5621424,7916707.5
1/29/2010,1,2010,5755630.255,5.8184609,2.5621424,8254699
1/30/2010,1,2010,5722163.814,5.8184609,2.5621424,8111215.5
1/31/2010,1,2010,5571666.393,5.8184609,2.5621424,7912004.5
2/1/2010,2,2010,5750434.97,5.5765309,2.4292367,8356999
2/2/2010,2,2010,5519951.204,5.647305,2.4292367,8009440.5
2/3/2010,2,2010,5493673.309,5.7449741,2.4292367,7968186
2/4/2010,2,2010,5527254.006,5.8101091,2.4292367,8032780
2/5/2010,2,2010,5395726.237,6.4564552,2.4292367,7879820
2/6/2010,2,2010,5209245.752,6.4564552,2.4292367,7603984.5
2/7/2010,2,2010,5320035.965,6.4564552,2.4292367,7663989.5
2/8/2010,2,2010,5671255.051,6.1413469,2.4292367,8305920.5
2/9/2010,2,2010,5665095.285,5.8572679,2.4292367,8334369.5
2/10/2010,2,2010,5840716.006,5.8824568,2.4292367,8664302
2/11/2010,2,2010,5835446.92,5.9093361,2.4292367,8534465
2/12/2010,2,2010,5791428.857,5.7097011,2.4292367,8434668
2/13/2010,2,2010,5518020.266,5.7097011,2.4292367,8019213
2/14/2010,2,2010,5285879.356,5.7097011,2.4292367,7785200.5
2/15/2010,2,2010,5661107.384,5.7097011,2.4292367,8369216.5
2/16/2010,2,2010,5836283.89,5.8443499,2.4292367,8560627
2/17/2010,2,2010,5796966.3,5.6207681,2.4292367,8463697
2/18/2010,2,2010,5626501.081,5.5202971,2.4292367,8164375
2/19/2010,2,2010,5433352.236,5.1745481,2.4292367,7843898.5
2/20/2010,2,2010,4966986.869,5.1745481,2.4292367,7144714.5
2/21/2010,2,2010,4712790.887,5.1745481,2.4292367,6845283
2/22/2010,2,2010,5113431.716,5.029253,2.4292367,7472439.5
2/23/2010,2,2010,5275807.107,5.0411868,2.4292367,7728178.5
2/24/2010,2,2010,5449069.4,5.0708518,2.4292367,7977786
2/25/2010,2,2010,5663995.173,4.9451652,2.4292367,8320459.5
2/26/2010,2,2010,5602264.422,4.9178491,2.4292367,8188631.5
2/27/2010,2,2010,5130171.451,4.9178491,2.4292367,7481915.5
2/28/2010,2,2010,4936961.009,4.9178491,2.4292367,7169070
3/1/2010,3,2010,5247101.82,4.9670701,2.4475665,7772916
3/2/2010,3,2010,5442083.316,4.9230151,2.4475665,7965067
3/3/2010,3,2010,5535460.431,4.9078512,2.4475665,8063674
3/4/2010,3,2010,5434343.235,4.8967762,2.4475665,7930586.5
3/5/2010,3,2010,5303826.503,4.6813068,2.4475665,7750785
3/6/2010,3,2010,4857336.048,4.6813068,2.4475665,7114531
3/7/2010,3,2010,4654407.11,4.6813068,2.4475665,6796767.5
3/8/2010,3,2010,4844749.12,4.5672822,2.4475665,7150455
3/9/2010,3,2010,4741982.642,4.615129,2.4475665,7039238.5
3/10/2010,3,2010,4674516.552,4.5018411,2.4475665,6923070.5
3/11/2010,3,2010,4578890.762,4.5105548,2.4475665,6916332
3/12/2010,3,2010,4496950.796,4.4271388,2.4475665,6841337
3/13/2010,3,2010,4267762.841,4.4271388,2.4475665,6542665
3/14/2010,3,2010,4249229.155,4.4271388,2.4475665,6386634.5
3/15/2010,3,2010,4695951.362,4.409605,2.4475665,7096662
3/16/2010,3,2010,4717635.215,4.4466929,2.4475665,7044761.5
3/17/2010,3,2010,4677344.942,4.3429661,2.4475665,7005099
3/18/2010,3,2010,4480192.883,4.2774839,2.4475665,6868915
3/19/2010,3,2010,4330999.344,4.060842,2.4475665,6728135
3/20/2010,3,2010,4071038.028,4.060842,2.4475665,6314020
3/21/2010,3,2010,4176565.972,4.060842,2.4475665,6297542.5
3/22/2010,3,2010,4607715.99,4.0874958,2.4475665,7044826
3/23/2010,3,2010,4586094.24,4.1698971,2.4475665,6971765
3/24/2010,3,2010,4490091.451,4.1006961,2.4475665,6811576.5
3/25/2010,3,2010,4503814.343,4.1299438,2.4475665,6851813.5
3/26/2010,3,2010,4491482.335,4.0167542,2.4475665,6924245.5
3/27/2010,3,2010,4267930.551,4.0167542,2.4475665,6509766
3/28/2010,3,2010,4106384.111,4.0167542,2.4475665,6269765
3/29/2010,3,2010,4504052.939,3.927479,2.4475665,6846586
3/30/2010,3,2010,4418840.329,3.856276,2.4475665,6855499
3/31/2010,3,2010,4337117.043,3.970911,2.4475665,6724042.5
4/1/2010,4,2010,4263017.915,3.7452691,2.4023244,6532714
4/2/2010,4,2010,3979486.047,3.7452691,2.4023244,6203371.5
4/3/2010,4,2010,3767253.679,3.7452691,2.4023244,5835678
4/4/2010,4,2010,3736191.288,3.7452691,2.4023244,5689449
4/5/2010,4,2010,4471204.158,3.990284,2.4023244,6654868
4/6/2010,4,2010,4599124.6,4.244947,2.4023244,6916095
4/7/2010,4,2010,4631724.867,4.1695852,2.4023244,6928211
4/8/2010,4,2010,4581402.432,4.004951,2.4023244,6791475.5
4/9/2010,4,2010,4342789.153,3.953871,2.4023244,6544752.5
4/10/2010,4,2010,3960173.13,3.953871,2.4023244,6029105
4/11/2010,4,2010,3899754.13,3.953871,2.4023244,5878882
4/12/2010,4,2010,4307950.188,4.1180692,2.4023244,6560196.5
4/13/2010,4,2010,4349559.615,4.0693312,2.4023244,6681619.5
4/14/2010,4,2010,4360607.485,4.2272782,2.4023244,6717814
4/15/2010,4,2010,4409408.477,4.2133908,2.4023244,6762803.5
4/16/2010,4,2010,4324796.49,4.0503659,2.4023244,6618197.5
4/17/2010,4,2010,3990808.909,4.0503659,2.4023244,6012738
4/18/2010,4,2010,3982159.955,4.0503659,2.4023244,5834465.5
4/19/2010,4,2010,4379217.595,4.0896001,2.4023244,6465322
4/20/2010,4,2010,4397867.384,4.0047359,2.4023244,6501445
4/21/2010,4,2010,4397764.912,4.0345831,2.4023244,6539339.5
4/22/2010,4,2010,4459931.686,4.0238991,2.4023244,6603803
4/23/2010,4,2010,4394700.631,4.1212149,2.4023244,6664330.5
4/24/2010,4,2010,4063267.685,4.1212149,2.4023244,6170223.5
4/25/2010,4,2010,3976667.422,4.1212149,2.4023244,6086371.5
4/26/2010,4,2010,4403341.69,4.3021269,2.4023244,6591621
4/27/2010,4,2010,4424456.11,4.265079,2.4023244,6552301
4/28/2010,4,2010,4359798.589,4.2687092,2.4023244,6591899.5
4/29/2010,4,2010,4331529.131,4.306993,2.4023244,6641385
4/30/2010,4,2010,4426536.037,3.9834411,2.4023244,6717077.5
5/1/2010,5,2010,4286294.38,3.9834411,2.38871,5985827.5
5/2/2010,5,2010,4440159.655,3.9834411,2.38871,6132617.5
5/3/2010,5,2010,4916975.025,3.933013,2.38871,6754539.5
5/4/2010,5,2010,4763023.327,4.0909281,2.38871,6694044
5/5/2010,5,2010,4776247.216,4.1135101,2.38871,6719861
5/6/2010,5,2010,4881996.593,4.0678549,2.38871,6767707.5
5/7/2010,5,2010,4783895.112,4.0026431,2.38871,6677613
5/8/2010,5,2010,4279531.302,4.0026431,2.38871,5982316
5/9/2010,5,2010,3896791.653,4.0026431,2.38871,5475442.5
5/10/2010,5,2010,4349939.676,4.179111,2.38871,6210766
5/11/2010,5,2010,4585249.515,4.2587409,2.38871,6428417
5/12/2010,5,2010,4758190.429,4.29495,2.38871,6640074.5
5/13/2010,5,2010,4820561.315,4.3482208,2.38871,6712006
5/14/2010,5,2010,4839621.83,4.3390031,2.38871,6701857
5/15/2010,5,2010,4541763.153,4.3390031,2.38871,6113101
5/16/2010,5,2010,4342371.82,4.3390031,2.38871,5847119.5
5/17/2010,5,2010,4747501.031,4.4423008,2.38871,6432454
5/18/2010,5,2010,4743339.721,4.5182891,2.38871,6466478.5
5/19/2010,5,2010,4696019.538,4.3596702,2.38871,6442184
5/20/2010,5,2010,4802253.335,4.1724391,2.38871,6614651.5
5/21/2010,5,2010,4862968.64,4.1566691,2.38871,6685595.5
5/22/2010,5,2010,4630222.952,4.1566691,2.38871,6384375.5
5/23/2010,5,2010,4868863.769,4.1566691,2.38871,6606380
5/24/2010,5,2010,5498991.157,4.1571331,2.38871,7526938.5
5/25/2010,5,2010,5591747.738,4.196177,2.38871,7492157.5
5/26/2010,5,2010,5719991.086,4.2866988,2.38871,7616579.5
5/27/2010,5,2010,5706952.624,4.2625008,2.38871,7645491.5
5/28/2010,5,2010,5410977.234,4.346108,2.38871,7261633.5
5/29/2010,5,2010,5017178.541,4.346108,2.38871,6710462.5
5/30/2010,5,2010,5038283.154,4.346108,2.38871,6672930.5
5/31/2010,5,2010,5239527.615,4.346108,2.38871,6837030.5
6/1/2010,6,2010,5770598.292,4.4668388,2.4614358,7798760
6/2/2010,6,2010,5838886.023,4.403614,2.4614358,7843846
6/3/2010,6,2010,5820477.444,4.5232348,2.4614358,7797847
6/4/2010,6,2010,5855381.45,4.658565,2.4614358,7919104
6/5/2010,6,2010,5707311.735,4.658565,2.4614358,7633000
6/6/2010,6,2010,5361925.045,4.658565,2.4614358,7164288
6/7/2010,6,2010,5430972.676,4.7628222,2.4614358,7316044
6/8/2010,6,2010,5443339.852,4.9411659,2.4614358,7330760
6/9/2010,6,2010,5556104.553,4.7853222,2.4614358,7465446.5
6/10/2010,6,2010,5720418.07,4.7256279,2.4614358,7733678
6/11/2010,6,2010,5889619.658,4.7376938,2.4614358,7948407.5
6/12/2010,6,2010,5781499.34,4.7376938,2.4614358,7723491.5
6/13/2010,6,2010,5757205.893,4.7376938,2.4614358,7612761.5
6/14/2010,6,2010,6226989.294,4.9827161,2.4614358,8249971
6/15/2010,6,2010,6179108.172,5.1507831,2.4614358,8157740.5
6/16/2010,6,2010,6107368.967,5.1640091,2.4614358,8137975.5
6/17/2010,6,2010,6096301.117,5.1828241,2.4614358,8224110
6/18/2010,6,2010,6104823.189,5.1984768,2.4614358,8230314
6/19/2010,6,2010,5851321.469,5.1984768,2.4614358,7812577
6/20/2010,6,2010,5976495.079,5.1984768,2.4614358,7817892
6/21/2010,6,2010,6593798.48,5.2072158,2.4614358,8649764
6/22/2010,6,2010,6738440.161,4.944623,2.4614358,8880822
6/23/2010,6,2010,6840045.337,4.9870572,2.4614358,9038869
6/24/2010,6,2010,6806780.168,4.940021,2.4614358,8879962
6/25/2010,6,2010,6524207.97,4.8963819,2.4614358,8602761
6/26/2010,6,2010,6284474.713,4.8963819,2.4614358,8263571.5
6/27/2010,6,2010,6266130.362,4.8963819,2.4614358,8225599
6/28/2010,6,2010,6659347.472,4.8978319,2.4614358,8744881
6/29/2010,6,2010,6307640.495,4.6794052,2.4614358,8267575
6/30/2010,6,2010,5701493.656,4.522604,2.4614358,7619397
7/1/2010,7,2010,5520473.337,4.5307822,2.46752,7767376.5
7/2/2010,7,2010,5391546.515,4.7154942,2.46752,7626992.5
7/3/2010,7,2010,5186666.394,4.7154942,2.46752,7364536
7/4/2010,7,2010,5430857.754,4.7154942,2.46752,7518802.5
7/5/2010,7,2010,6032140.608,4.7154942,2.46752,8226187.5
7/6/2010,7,2010,6748563.277,4.9945869,2.46752,9193499
7/7/2010,7,2010,6931820.892,4.8330259,2.46752,9402913
7/8/2010,7,2010,6868848.979,4.6617551,2.46752,9317992
7/9/2010,7,2010,6592374.296,4.4066882,2.46752,8979858
7/10/2010,7,2010,5996903.126,4.4066882,2.46752,8220537.5
7/11/2010,7,2010,5945018.82,4.4066882,2.46752,8106803.5
7/12/2010,7,2010,6412914.486,4.4951172,2.46752,8737532
7/13/2010,7,2010,6548028.283,4.5573649,2.46752,8924871
7/14/2010,7,2010,6710989.107,4.4968982,2.46752,9241567
7/15/2010,7,2010,6883158.096,4.5217428,2.46752,9374334
7/16/2010,7,2010,6890171.047,4.7332368,2.46752,9342938
7/17/2010,7,2010,6498519.873,4.7332368,2.46752,8819016
