"date","intercn","gasprice","coalprice","costratio","load","tlsd","tlmin","tlmax","meant","nonfossil","so2price","netNSflow","yearseason","fit","lwr","upr","fit.transformed","lwr.transformed","upr.transformed"
"11/28/2011","ERCOT",3.047576,2.9720459,0.975216336,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,519033.46258929,509145.518380667,528921.406797913,-0.106864070098027,-0.123878923440105,-0.0898492167559489
"11/29/2011","ERCOT",3.355129,2.9720459,0.885821648,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,530489.092063464,520525.61554347,540452.568583459,-0.0871515948522351,-0.104296421743258,-0.0700067679612115
"11/30/2011","ERCOT",3.4580519,2.9720459,0.859456707,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,533688.581025437,523984.080407153,543393.08164372,-0.0816460181308293,-0.0983452076988894,-0.0649468285627691
"12/1/2011","ERCOT",3.363728,2.4922128,0.740907945,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,546897.213106606,539603.829174121,554190.597039091,-0.058917032917243,-0.0714672511790404,-0.0463668146554457
"12/2/2011","ERCOT",3.2684319,2.4922128,0.762510242,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,544644.754036725,536909.613756375,552379.894317074,-0.0627929913494968,-0.0761033695912915,-0.0494826131077021
"12/3/2011","ERCOT",3.2684319,2.4922128,0.762510242,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,544644.754036725,536909.613756375,552379.894317074,-0.0627929913494968,-0.0761033695912915,-0.0494826131077021
"12/4/2011","ERCOT",3.2684319,2.4922128,0.762510242,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,544644.754036725,536909.613756375,552379.894317074,-0.0627929913494968,-0.0761033695912915,-0.0494826131077021
"12/5/2011","ERCOT",3.3925779,2.4922128,0.734607391,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,547540.28120482,540346.273838111,554734.288571529,-0.0578104622136453,-0.0701896765077177,-0.0454312479195729
"12/6/2011","ERCOT",3.4170971,2.4922128,0.729336254,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,548073.597563202,540947.828890988,555199.366235415,-0.0568927487404154,-0.0691545401046448,-0.0446309573761859
"12/7/2011","ERCOT",3.3783569,2.4922128,0.737699679,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,547225.458126308,539984.893259154,554466.022993463,-0.0583521995451423,-0.0708115284743038,-0.0458928706159807
"12/8/2011","ERCOT",3.359566,2.4922128,0.741825819,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,546803.001267157,539493.725835392,554112.276698923,-0.0590791495915977,-0.0716567134293754,-0.0465015857538199
"12/9/2011","ERCOT",3.2353089,2.4922128,0.7703168,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,543812.974132823,535895.95315181,551729.995113836,-0.0642242912010305,-0.0778476438470345,-0.0506009385550265
"12/10/2011","ERCOT",3.2353089,2.4922128,0.7703168,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,543812.974132823,535895.95315181,551729.995113836,-0.0642242912010305,-0.0778476438470345,-0.0506009385550265
"12/11/2011","ERCOT",3.2353089,2.4922128,0.7703168,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,543812.974132823,535895.95315181,551729.995113836,-0.0642242912010305,-0.0778476438470345,-0.0506009385550265
"12/12/2011","ERCOT",3.0607319,2.4922128,0.814253872,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,538962.343539666,530027.511572954,547897.175506379,-0.0725710988303834,-0.0879458675732269,-0.0571963300875399
"12/13/2011","ERCOT",3.0807979,2.4922128,0.808950435,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,539562.686755169,530741.578822072,548383.794688267,-0.071538047717718,-0.0867171238360279,-0.0563589715994079
"12/14/2011","ERCOT",3.0398791,2.4922128,0.819839447,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,538325.782429233,529275.742368698,547375.822489769,-0.0736664725206845,-0.0892394876106819,-0.0580934574306871
"12/15/2011","ERCOT",3.0337169,2.4922128,0.821504736,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,538135.154103639,529051.735124509,547218.573082768,-0.0739944995538476,-0.0896249520031803,-0.0583640471045149
"12/16/2011","ERCOT",2.9622941,2.4922128,0.841311739,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,535838.594703227,526396.004600481,545281.184805974,-0.0779463444029812,-0.0941948468598893,-0.0616978419460732
"12/17/2011","ERCOT",2.9622941,2.4922128,0.841311739,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,535838.594703227,526396.004600481,545281.184805974,-0.0779463444029812,-0.0941948468598893,-0.0616978419460732
"12/18/2011","ERCOT",2.9622941,2.4922128,0.841311739,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,535838.594703227,526396.004600481,545281.184805974,-0.0779463444029812,-0.0941948468598893,-0.0616978419460732
"12/19/2011","ERCOT",2.9921191,2.4922128,0.832925668,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,536817.460508293,527518.076883381,546116.844133204,-0.0762619439084644,-0.0922640213080914,-0.0602598665088374
"12/20/2011","ERCOT",3.040972,2.4922128,0.819544803,866491.021282753,5436.64777250684,27985.2858881502,43657.3649601095,68.5191140136879,5071451.49335158,236.056559888271,0,20091.516229957,538359.470599674,529315.383883879,547403.557315468,-0.0736085030108132,-0.0891712737784791,-0.0580457322431474
