"date","intercn","gasprice","coalprice","costratio","load","tlsd","tlmin","tlmax","meant","nonfossil","so2price","netNSflow","yearseason","fit","lwr","upr","fit.transformed","lwr.transformed","upr.transformed"
"12/26/2009","WECC",5.9691892,2.0353312,0.340972807,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873997.376075312,861521.676679043,886473.075471582,0.000131475761414812,-0.0141446994193116,0.0144076509421411
"12/27/2009","WECC",5.9691892,2.0353312,0.340972807,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873997.376075312,861521.676679043,886473.075471582,0.000131475761414812,-0.0141446994193116,0.0144076509421411
"12/28/2009","WECC",6.1191082,2.0353312,0.332618926,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873964.409843788,861802.502561112,886126.317126464,9.37518886803268e-05,-0.0138233451320413,0.014010848909402
"12/29/2009","WECC",6.1657581,2.0353312,0.330102344,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,873954.616069969,861917.990353624,885991.241786313,8.25446908891969e-05,-0.0136911903000935,0.0138562796818718
"12/30/2009","WECC",5.9529071,2.0353312,0.34190542,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874000.746715892,861501.932853191,886499.560578593,0.000135332848208547,-0.0141672926469658,0.0144379583433831
"12/31/2009","WECC",5.8833909,2.0353312,0.345945261,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874013.768167038,861447.423140457,886580.113193618,0.000150233537280497,-0.0142296691264986,0.0145301362010597
"1/1/2010","WECC",5.8857079,1.7173506,0.291783186,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874079.206931349,864069.544628147,884088.869234551,0.000225116334087838,-0.0112291266707703,0.0116793593389459
"1/2/2010","WECC",5.8857079,1.7173506,0.291783186,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874079.206931349,864069.544628147,884088.869234551,0.000225116334087838,-0.0112291266707703,0.0116793593389459
"1/3/2010","WECC",5.8857079,1.7173506,0.291783186,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874079.206931349,864069.544628147,884088.869234551,0.000225116334087838,-0.0112291266707703,0.0116793593389459
"1/4/2010","WECC",6.0519938,1.7173506,0.283766087,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874232.939754739,864396.797313831,884069.082195648,0.000401035667188188,-0.0108546453274164,0.0116567166617927
"1/5/2010","WECC",6.0815568,1.7173506,0.282386674,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874265.981632363,864448.455603031,884083.507661695,0.00043884610316236,-0.0107955317849424,0.0116732239912669
"1/6/2010","WECC",6.216754,1.7173506,0.276245546,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874439.046363324,864672.902972428,884205.18975422,0.000636887298154587,-0.0105386924797796,0.0118124670760889
"1/7/2010","WECC",6.7639098,1.7173506,0.253899098,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,875492.334857199,865844.453141932,885140.216572466,0.00184218493933574,-0.00919806580053606,0.0128824356792077
"1/8/2010","WECC",5.9541922,1.7173506,0.288427135,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874135.933613677,864213.263798652,884058.603428702,0.000290029733217567,-0.0110646661471727,0.0116447256136079
"1/9/2010","WECC",5.9541922,1.7173506,0.288427135,1834823.837544,9641.95927274149,61261.3149339069,89256.1595240516,58.3358898380915,24970452.7626124,236.056559888271,-213163.192143919,20091.516229957,874135.933613677,864213.263798652,884058.603428702,0.000290029733217567,-0.0110646661471727,0.0116447256136079
