date,intercn,so2mass,co2mass,noxmass,gload,gasprice,coalprice,national_coalprice,tlsd,tlmin,tlmax,load,coal,ng,nuc,other,renew,wat,allrenew,nonfossil,meant,hdd,cdd,imports,exports,netNSflow,so2price
3/9/2006,ERCOT,1797269.663,435217.214,479764.35,536347,5.9255962,1.6899333,2.043443,3388.1426,23744.18,33424.371,708977.75,8537544,11376201,3674597,192757,568393,39704,608097,4282694,68.548218,0.68137455,4.2295899,0,0,0,902.85999
3/9/2006,WECC,1562241.31,847926.692,2468405.409,986854,5.8127899,1.5720334,2.043443,7639.9165,61251.523,85655.82,1797859.3,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,42.919071,22.082922,0.001992785,1151517,233737.0742,-917779.94,902.85999
3/10/2006,EAST,43883368.32,4836299.805,17693493.37,5067468,6.2989359,2.0909662,2.043443,28315.414,229966.48,308543.72,6755002,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,54.129063,11.399874,0.52893788,731865.0938,3358566.451,2626701.3,902.85999
3/10/2006,ERCOT,2193584.496,459572.074,495107.836,559690,5.9563379,1.6899333,2.043443,4327.4063,22445.391,34695.988,719065.94,8537544,11376201,3674597,192757,568393,39704,608097,4282694,65.184029,1.5418415,1.7258708,0,0,0,902.85999
3/10/2006,WECC,1580908.864,839081.556,2314339.092,992657,5.8700109,1.5720334,2.043443,7370.1021,61657.488,85191.891,1806023.6,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,40.066135,24.934296,0.000433138,1151517,233737.0742,-917779.94,902.85999
3/11/2006,EAST,40961709.11,4486706.087,16390070.84,4678130,6.2989359,2.0909662,2.043443,24108.266,221482.97,292142.66,6271054.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,55.467316,10.651234,1.1185496,731865.0938,3358566.451,2626701.3,902.85999
3/11/2006,ERCOT,2117461.401,467779.833,511004.361,574919,5.9563379,1.6899333,2.043443,4582.1172,23852.369,35934.219,735246.5,8537544,11376201,3674597,192757,568393,39704,608097,4282694,71.323753,0.35159343,6.6753507,0,0,0,902.85999
3/11/2006,WECC,1454897.865,843074.655,2422240.611,971872,5.8700109,1.5720334,2.043443,5630.5952,63029.82,81332.734,1730203,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,37.305809,27.696379,0.002189335,1151517,233737.0742,-917779.94,902.85999
3/12/2006,EAST,39166851.67,4358201.948,15499304.9,4533284,6.2989359,2.0909662,2.043443,30667.57,210494.48,302921.94,6155660.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,57.342922,9.6158304,1.9587508,731865.0938,3358566.451,2626701.3,902.85999
3/12/2006,ERCOT,2074232.527,470869.567,531676.109,574016,5.9563379,1.6899333,2.043443,4696.7588,24466.039,37001.949,744155.5,8537544,11376201,3674597,192757,568393,39704,608097,4282694,75.87397,0.23905206,11.11302,0,0,0,902.85999
3/12/2006,WECC,1538075.136,853902.677,2466925.96,964490,5.8700109,1.5720334,2.043443,5383.7373,62443.758,81128,1684738.3,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,37.692383,27.313999,0.00638133,1151517,233737.0742,-917779.94,902.85999
3/13/2006,EAST,44905615.75,4869409.679,17523298.44,5129039,6.7621608,2.0909662,2.043443,38337.32,220149.48,331784.28,6873096,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,57.702892,9.1652002,1.8680936,731865.0938,3358566.451,2626701.3,902.85999
3/13/2006,ERCOT,2034712.092,463998.463,533390.661,552573,6.304503,1.6899333,2.043443,2934.0474,24527.311,33059.648,708990.38,8537544,11376201,3674597,192757,568393,39704,608097,4282694,69.778976,0.64155698,5.4205346,0,0,0,902.85999
3/13/2006,WECC,1634311.66,901378.721,2563254.41,1058792,6.0310578,1.5720334,2.043443,6835.4502,62654.582,85196.883,1807002.5,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,38.608967,26.394548,0.003514537,1151517,233737.0742,-917779.94,902.85999
3/14/2006,EAST,46103761.35,4987923.404,18045156.62,5278881,7.1455808,2.0909662,2.043443,32571.563,232770.34,331588.53,7003047.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,51.390675,14.573918,0.96459496,731865.0938,3358566.451,2626701.3,902.85999
3/14/2006,ERCOT,2266673.611,458894.885,543774.943,538550,6.693336,1.6899333,2.043443,3331.2654,22217.029,32007.4,673283.94,8537544,11376201,3674597,192757,568393,39704,608097,4282694,59.732784,5.6213102,0.35409358,0,0,0,902.85999
3/14/2006,WECC,1643919.207,886689.119,2532959.264,1032646,6.224987,1.5720334,2.043443,6500.5972,62933.586,84345.219,1790991.9,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,42.507793,22.492205,0,1151517,233737.0742,-917779.94,902.85999
3/15/2006,EAST,47288677.86,5058446.565,18351044.64,5344587,7.0788002,2.0909662,2.043443,26295.285,249257.59,329258.91,7120383.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,43.595024,21.799995,0.39502072,731865.0938,3358566.451,2626701.3,902.85999
3/15/2006,ERCOT,2262688.726,446735.604,520597.257,516971,6.556602,1.6899333,2.043443,2981.2595,22499.971,31602.971,671190,8537544,11376201,3674597,192757,568393,39704,608097,4282694,58.329678,7.0983791,0.4280566,0,0,0,902.85999
3/15/2006,WECC,1622445.896,873978.3,2517030.746,1003423,6.2327199,1.5720334,2.043443,6928.4487,60952.23,83174.344,1764069.8,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,44.93898,20.061512,0.000493898,1151517,233737.0742,-917779.94,902.85999
3/16/2006,EAST,47637704.58,5078512.371,18594244.46,5358084,7.137692,2.0909662,2.043443,25832.371,247546.28,327184.56,7069110.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,43.953297,21.227297,0.18059373,731865.0938,3358566.451,2626701.3,902.85999
3/16/2006,ERCOT,2321697.88,474489.229,564182.138,561487,6.5640311,1.6899333,2.043443,4271.7803,22511.561,34607.141,710039,8537544,11376201,3674597,192757,568393,39704,608097,4282694,63.891811,2.4043999,1.2962106,0,0,0,902.85999
3/16/2006,WECC,1594949.178,858449.011,2505303.738,975002,6.3448491,1.5720334,2.043443,7196.5215,60197.68,83029.195,1755782.1,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,46.153194,18.847717,0.000912285,1151517,233737.0742,-917779.94,902.85999
3/17/2006,EAST,46840687.49,5037590.686,18443345.09,5330302,7.1190538,2.0909662,2.043443,26829.541,241530.61,318475.59,6989144.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,43.872784,21.473381,0.34616485,731865.0938,3358566.451,2626701.3,902.85999
3/17/2006,ERCOT,2157400.428,461080.254,530005.054,543347,6.5418272,1.6899333,2.043443,3191.6433,23049.73,31977,690530.31,8537544,11376201,3674597,192757,568393,39704,608097,4282694,65.928795,2.3944685,3.3232615,0,0,0,902.85999
3/17/2006,WECC,1588570.494,842182.309,2486049.571,947287,6.351367,1.5720334,2.043443,6853.6235,59510.707,80189.641,1732123.9,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,46.443897,18.557457,0.001355789,1151517,233737.0742,-917779.94,902.85999
3/18/2006,EAST,44860705.87,4775401.344,17473465.8,4997047,7.1190538,2.0909662,2.043443,18570.754,245849,303259.94,6654764.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,40.687824,24.718235,0.40605733,731865.0938,3358566.451,2626701.3,902.85999
3/18/2006,ERCOT,2234416.447,456664.921,540942.951,542478,6.5418272,1.6899333,2.043443,2819.2891,23135.75,31315.449,667777.63,8537544,11376201,3674597,192757,568393,39704,608097,4282694,63.131565,4.7039995,2.8355653,0,0,0,902.85999
3/18/2006,WECC,1538885.82,785870.923,2379782.248,865699,6.351367,1.5720334,2.043443,4923.083,59493.691,76142.641,1622039.6,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,44.777351,20.223888,0.001241193,1151517,233737.0742,-917779.94,902.85999
3/19/2006,EAST,43788179.15,4702779.593,17180782.54,4888312,7.1190538,2.0909662,2.043443,20049.193,242628.34,310404.69,6551737.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,40.192673,25.105471,0.29814407,731865.0938,3358566.451,2626701.3,902.85999
3/19/2006,ERCOT,2289863.247,458455.067,534679.654,553136,6.5418272,1.6899333,2.043443,3565.9192,23440.67,33695.539,686338.63,8537544,11376201,3674597,192757,568393,39704,608097,4282694,62.224945,5.9458303,3.1707768,0,0,0,902.85999
3/19/2006,WECC,1616191.556,805473.938,2393853.069,902179,6.351367,1.5720334,2.043443,5553.8984,58789.465,78160.398,1608221.6,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,43.23951,21.762268,0.001777603,1151517,233737.0742,-917779.94,902.85999
3/20/2006,EAST,49614135.31,5270727.481,18975286.74,5640309,7.054873,2.0909662,2.043443,34722.711,247321.31,351857.56,7401027,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,40.400913,25.184719,0.58563066,731865.0938,3358566.451,2626701.3,902.85999
3/20/2006,ERCOT,2189027.227,460216.506,547049.258,560040,6.4548411,1.6899333,2.043443,3494.0347,23780.689,33736.25,717342.56,8537544,11376201,3674597,192757,568393,39704,608097,4282694,62.921722,5.0523763,2.9740984,0,0,0,902.85999
3/20/2006,WECC,1726793.652,851049.323,2464626.672,983994,6.2812719,1.5720334,2.043443,7847.2026,59507.551,84599.477,1766443,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,42.232925,22.767921,0.000848009,1151517,233737.0742,-917779.94,902.85999
3/21/2006,EAST,50340224.07,5386069.118,19304371.81,5813504,6.9310131,2.0909662,2.043443,31714.281,260041.55,355867.84,7594368.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,39.076862,26.764418,0.84127855,731865.0938,3358566.451,2626701.3,902.85999
3/21/2006,ERCOT,2212537.348,465132.532,549919.793,566023,6.3533468,1.6899333,2.043443,3108.9922,23511.779,33045.539,702225.69,8537544,11376201,3674597,192757,568393,39704,608097,4282694,58.401699,7.4134135,0.81511259,0,0,0,902.85999
3/21/2006,WECC,1734104.42,863717.566,2520247.374,979614,6.0969281,1.5720334,2.043443,6865.7114,60769.582,83325.391,1757735.4,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,42.047565,22.952436,0,1151517,233737.0742,-917779.94,902.85999
3/22/2006,EAST,49187812.62,5328357.282,19001867.18,5750108,7.0722818,2.0909662,2.043443,25215.811,267478.56,343301.63,7501243,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,38.615833,27.010015,0.62584847,731865.0938,3358566.451,2626701.3,902.85999
3/22/2006,ERCOT,2234876.595,476572.803,536564.721,591960,6.6111169,1.6899333,2.043443,3130.0142,24732.619,34724.441,727587.13,8537544,11376201,3674597,192757,568393,39704,608097,4282694,52.176842,13.011971,0.18881401,0,0,0,902.85999
3/22/2006,WECC,1634667.416,862799.304,2555931.026,983468,6.0947518,1.5720334,2.043443,6203.8906,61250.086,81535.547,1741027.9,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,44.500614,20.499388,0,1151517,233737.0742,-917779.94,902.85999
3/23/2006,EAST,49077133.79,5287585.133,18741344.44,5674577,7.0610399,2.0909662,2.043443,23703.668,265466.31,337756,7376986,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,40.533749,24.880405,0.41415408,731865.0938,3358566.451,2626701.3,902.85999
3/23/2006,ERCOT,2201733.501,500395.629,582189.007,635459,6.6698918,1.6899333,2.043443,3631.8364,25923.59,37694.379,779853.63,8537544,11376201,3674597,192757,568393,39704,608097,4282694,47.32935,17.670652,0,0,0,0,902.85999
3/23/2006,WECC,1678994.74,871049.065,2592273.507,989441,6.093482,1.5720334,2.043443,6585.2446,59667.332,80265.398,1714976.5,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,49.412514,15.587488,0,1151517,233737.0742,-917779.94,902.85999
3/24/2006,EAST,48477720.4,5187362.71,18641370.36,5532342,7.2656751,2.0909662,2.043443,23395.176,258594.06,328791.56,7215378,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,41.323685,23.878073,0.20175682,731865.0938,3358566.451,2626701.3,902.85999
3/24/2006,ERCOT,2306140.652,502457.651,565287.283,620034,6.8481312,1.6899333,2.043443,2872.3901,28266.609,38257.422,756618,8537544,11376201,3674597,192757,568393,39704,608097,4282694,44.185295,20.814705,0,0,0,0,902.85999
3/24/2006,WECC,1583164.861,845000.982,2557383.248,945479,6.3616371,1.5720334,2.043443,7039.3169,57680.527,78114.367,1686524,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,52.449696,12.557395,0.007089234,1151517,233737.0742,-917779.94,902.85999
3/25/2006,EAST,46486927.39,4878386.003,17754337.35,5115638,7.2656751,2.0909662,2.043443,16044.675,253510.34,302866.63,6727676,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,40.67709,24.322908,0,731865.0938,3358566.451,2626701.3,902.85999
3/25/2006,ERCOT,2247335.374,450387.463,528335.408,536270,6.8481312,1.6899333,2.043443,1608.5298,24921.66,31263.301,674154.63,8537544,11376201,3674597,192757,568393,39704,608097,4282694,48.928577,16.071424,0,0,0,0,902.85999
3/25/2006,WECC,1483574.442,792640.406,2496901.575,862457,6.3616371,1.5720334,2.043443,5275.0327,56934.523,73981.508,1574209.8,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,51.773666,13.300756,0.074423879,1151517,233737.0742,-917779.94,902.85999
3/26/2006,EAST,45085323.25,4703303.706,16981138.97,4894027,7.2656751,2.0909662,2.043443,15015.817,250026.63,303115.19,6505643.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,41.243343,23.756657,0,731865.0938,3358566.451,2626701.3,902.85999
3/26/2006,ERCOT,2129955.294,422828.724,500239.871,489919,6.8481312,1.6899333,2.043443,1885.8446,23374.26,30088.42,629354.19,8537544,11376201,3674597,192757,568393,39704,608097,4282694,55.3988,9.6011992,0,0,0,0,902.85999
3/26/2006,WECC,1462620.041,790569.701,2394670.199,868363,6.3616371,1.5720334,2.043443,5796.6523,55889.387,75272.234,1547682.8,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,49.968575,15.133933,0.10250846,1151517,233737.0742,-917779.94,902.85999
3/27/2006,EAST,47541600.54,5067784.367,18459987.1,5364710,6.86518,2.0909662,2.043443,24766.1,251572.89,324906.72,7085470.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,43.558521,21.441916,0.000438247,731865.0938,3358566.451,2626701.3,902.85999
3/27/2006,ERCOT,2098855.544,455549.551,507272.81,546194,6.4283109,1.6899333,2.043443,3571.2598,21944.09,32802.82,677583.38,8537544,11376201,3674597,192757,568393,39704,608097,4282694,61.901527,3.509105,0.41063362,0,0,0,902.85999
3/27/2006,WECC,1548742.043,834846.353,2500577.189,934220,5.9946222,1.5720334,2.043443,8277.3838,56314.141,82071.836,1701759.3,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,50.541409,14.663966,0.20537515,1151517,233737.0742,-917779.94,902.85999
3/28/2006,EAST,46749214.85,4998658.278,18376627.94,5244616,6.9572792,2.0909662,2.043443,26203.504,241551.47,319502.5,6933454.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,46.746895,18.257616,0.004510151,731865.0938,3358566.451,2626701.3,902.85999
3/28/2006,ERCOT,2261568.845,460183.614,529428.256,549038,6.600328,1.6899333,2.043443,3327.9297,21921.381,31646.369,668761.69,8537544,11376201,3674597,192757,568393,39704,608097,4282694,64.518661,1.6039166,1.1225795,0,0,0,902.85999
3/28/2006,WECC,1507021.519,834957.528,2508431.522,948750,5.988183,1.5720334,2.043443,8084.085,57234.938,81830.883,1711552.1,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,50.864647,14.373329,0.23797514,1151517,233737.0742,-917779.94,902.85999
3/29/2006,EAST,46451026.51,4879184.472,17862141.41,5097478,6.9152842,2.0909662,2.043443,26065.156,236033.92,314294.63,6809752,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,49.529613,15.663544,0.19315626,731865.0938,3358566.451,2626701.3,902.85999
3/29/2006,ERCOT,2228065.204,453458.165,526657.662,544209,6.6339612,1.6899333,2.043443,3938.7454,21600.359,33169.469,683121.06,8537544,11376201,3674597,192757,568393,39704,608097,4282694,64.907913,1.4136498,1.3215609,0,0,0,902.85999
3/29/2006,WECC,1469081.992,817323.72,2446018.926,923804,6.0778689,1.5720334,2.043443,7489.542,57516.32,80290.883,1700669.5,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,49.420929,15.600475,0.021402901,1151517,233737.0742,-917779.94,902.85999
3/30/2006,EAST,45828712.78,4834232.446,17534054.8,5085455,6.9202442,2.0909662,2.043443,28302.615,231713.67,314821.22,6785367.5,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,53.482182,11.948378,0.43056077,731865.0938,3358566.451,2626701.3,902.85999
3/30/2006,ERCOT,2148453.676,477618.035,581495.719,581298,6.626102,1.6899333,2.043443,4390.2505,22488.449,35068.941,718252.69,8537544,11376201,3674597,192757,568393,39704,608097,4282694,69.093292,0.10494945,4.1982393,0,0,0,902.85999
3/30/2006,WECC,1465564.61,833925.259,2498092.589,940155,6.2304611,1.5720334,2.043443,7255.604,57689.914,80466.195,1695660.8,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,49.18404,15.817538,0.001579416,1151517,233737.0742,-917779.94,902.85999
3/31/2006,EAST,43552480.12,4753817.813,17013214.75,5013140,6.883471,2.0909662,2.043443,30503.49,223228.81,305284.25,6664354,130129628,31078853,54919110,10074537,4143063,6464996,10608059,65527168,58.558548,7.2870879,0.84563541,731865.0938,3358566.451,2626701.3,902.85999
3/31/2006,ERCOT,2130409.917,501520.368,581186.801,625566,6.5198569,1.6899333,2.043443,5056.1992,23549.619,38066.34,765093.25,8537544,11376201,3674597,192757,568393,39704,608097,4282694,73.570427,0.10843877,8.6788654,0,0,0,902.85999
3/31/2006,WECC,1442685.912,830624.786,2501970.121,927109,6.0146799,1.5720334,2.043443,6934.9907,57630.824,78144.594,1681545,17748111,13353505,5127142,339033,2810533,17580957,20391490,25518632,49.471024,15.5354,0.006422215,1151517,233737.0742,-917779.94,902.85999
4/1/2006,EAST,40175208.26,4426136.62,15755936.64,4641661,6.883471,2.0443544,1.9950296,28357.154,217007.91,297676.16,6322878,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,59.907295,6.323401,1.2306974,424689.3984,2969837.008,2545147.5,769.90997
4/1/2006,ERCOT,1648415.558,465327.48,504183.408,594620,6.5198569,1.6994301,1.9950296,4461.646,24372.01,36451.449,745568.94,7951603,13237782,3541238,190924,611430,47994,659424,4200662,75.55439,0.064774357,10.619164,0,0,0,769.90997
4/1/2006,WECC,1356778.692,747410.139,2250322.713,822627,6.0146799,1.4962602,1.9950296,5063.8823,54280.02,70433.414,1506896.1,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,49.456772,15.550669,0.00743894,1372926,399504.625,-973421.38,769.90997
4/2/2006,EAST,39371848.93,4315213.274,15383765.79,4523523,6.883471,2.0443544,1.9950296,32042.598,196553.8,299374.66,6155618.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,57.566898,9.0221071,1.5890061,424689.3984,2969837.008,2545147.5,769.90997
4/2/2006,ERCOT,1699400.423,481844.205,564673.417,618039,6.5198569,1.6994301,1.9950296,5771.7012,24358.41,39517.879,736863.63,7951603,13237782,3541238,190924,611430,47994,659424,4200662,76.111427,0.048906986,11.160338,0,0,0,769.90997
4/2/2006,WECC,1371150.985,765502.538,2315731.906,836502,6.0146799,1.4962602,1.9950296,6724.8813,41536.863,71547.93,1462925.6,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,49.766964,15.23914,0.006105436,1372926,399504.625,-973421.38,769.90997
4/3/2006,EAST,45072312.22,4825907.063,17073428.41,5193933,7.218883,2.0443544,1.9950296,38315.215,223757.38,327803.09,6987406.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,56.312061,10.267066,1.5791279,424689.3984,2969837.008,2545147.5,769.90997
4/3/2006,ERCOT,1825179.53,487606.241,554776.885,620969,6.6782079,1.6994301,1.9950296,5421.8994,24419.24,40468.57,790205.94,7951603,13237782,3541238,190924,611430,47994,659424,4200662,73.992134,0.087036818,9.0791731,0,0,0,769.90997
4/3/2006,WECC,1413844.121,821907.353,2438325.03,937084,6.0499911,1.4962602,1.9950296,8148.1377,52903.84,76915.844,1625695,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,53.133949,12.293562,0.42751238,1372926,399504.625,-973421.38,769.90997
4/4/2006,EAST,45070994.95,4850158.314,17376947.63,5223272,7.307405,2.0443544,1.9950296,28364.104,238188,319838,7006486,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,51.635513,14.220062,0.85557419,424689.3984,2969837.008,2545147.5,769.90997
4/4/2006,ERCOT,1773910.444,473501.089,534282.064,594320,6.7484221,1.6994301,1.9950296,5303.6484,23792.34,39353.18,773034.69,7951603,13237782,3541238,190924,611430,47994,659424,4200662,71.114922,0.32493508,6.4398537,0,0,0,769.90997
4/4/2006,WECC,1464617.465,826332.32,2423755.775,942325,6.1726151,1.4962602,1.9950296,7734.897,54201.719,77013.398,1637995.3,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,53.58567,12.009588,0.59525961,1372926,399504.625,-973421.38,769.90997
4/5/2006,EAST,45111582.7,4861103.065,17435901.21,5216637,7.0463648,2.0443544,1.9950296,28942.34,239054,322588.84,7045586.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,49.241966,16.348631,0.59059465,424689.3984,2969837.008,2545147.5,769.90997
4/5/2006,ERCOT,1635530.214,472617.708,524146.998,598965,6.6738029,1.6994301,1.9950296,5710.0654,24222.07,40950.441,798164.06,7951603,13237782,3541238,190924,611430,47994,659424,4200662,72.915215,0.073115997,7.9883327,0,0,0,769.90997
4/5/2006,WECC,1400324.651,805350.863,2404778.474,909261,6.2680159,1.4962602,1.9950296,7211.1743,54158.785,74668.953,1620937.9,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,50.898788,14.306504,0.20529081,1372926,399504.625,-973421.38,769.90997
4/6/2006,EAST,44122313.69,4794212.543,16886316.57,5174000,7.1439228,2.0443544,1.9950296,29161.609,238068.25,322056.63,7018934.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,52.174461,13.585471,0.75993377,424689.3984,2969837.008,2545147.5,769.90997
4/6/2006,ERCOT,1728957.712,470596.549,525173.903,588955,6.793664,1.6994301,1.9950296,4835.269,24907.539,38599.172,792024.44,7951603,13237782,3541238,190924,611430,47994,659424,4200662,74.680733,0.005163239,9.685894,0,0,0,769.90997
4/6/2006,WECC,1367976.6,783758.334,2311473.223,884210,6.359868,1.4962602,1.9950296,6641.793,54694.277,73865.867,1614598.3,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,48.769131,16.238237,0.007369875,1372926,399504.625,-973421.38,769.90997
4/7/2006,EAST,43583434.16,4773451.723,16661782.94,5165606,6.8233662,2.0443544,1.9950296,31387.711,233565.27,318594.91,6966436.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,56.069508,10.13588,1.2053885,424689.3984,2969837.008,2545147.5,769.90997
4/7/2006,ERCOT,1790789.456,477097.513,545609.817,604313,6.4581699,1.6994301,1.9950296,5370.8237,25193.9,41546.852,801753.38,7951603,13237782,3541238,190924,611430,47994,659424,4200662,73.742203,0.13251396,8.8747196,0,0,0,769.90997
4/7/2006,WECC,1452744.76,749609.289,2242497.334,834689,5.9598432,1.4962602,1.9950296,6484.2256,54806.086,73102.594,1605320,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,50.662437,14.341503,0.003941421,1372926,399504.625,-973421.38,769.90997
4/8/2006,EAST,40184958.28,4451058.048,15671678.03,4737343,6.8233662,2.0443544,1.9950296,24869.793,226614.47,294266.94,6472693.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,53.355221,12.913944,1.2691666,424689.3984,2969837.008,2545147.5,769.90997
4/8/2006,ERCOT,1845117.561,415481.406,493361.168,499060,6.4581699,1.6994301,1.9950296,2552.3889,22496.59,30311.99,647417.81,7951603,13237782,3541238,190924,611430,47994,659424,4200662,67.865395,0.42507532,3.2904663,0,0,0,769.90997
4/8/2006,WECC,1284291.397,665221.601,1981762.941,728786,5.9598432,1.4962602,1.9950296,5227.0459,53508.227,69272,1495851.3,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,52.477104,12.660902,0.13800839,1372926,399504.625,-973421.38,769.90997
4/9/2006,EAST,38782893.24,4309002.994,15226790.11,4506077,6.8233662,2.0443544,1.9950296,16879.986,231565.5,289297.66,6251695.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,47.775406,17.990103,0.76550943,424689.3984,2969837.008,2545147.5,769.90997
4/9/2006,ERCOT,1862064.85,417011.495,510682.265,498290,6.4581699,1.6994301,1.9950296,4217.3408,21510.83,33371.871,654715.69,7951603,13237782,3541238,190924,611430,47994,659424,4200662,63.155678,2.4047844,0.56046331,0,0,0,769.90997
4/9/2006,WECC,1268813.488,657932.992,2000950.425,711755,5.9598432,1.4962602,1.9950296,5758.9595,51883.102,70357.523,1460393,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,53.164795,12.078662,0.24345683,1372926,399504.625,-973421.38,769.90997
4/10/2006,EAST,43359955.27,4731274.178,16687151.91,5026720,6.7896709,2.0443544,1.9950296,28990.543,232311.67,312444.13,6892595,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,51.084251,14.397949,0.48219925,424689.3984,2969837.008,2545147.5,769.90997
4/10/2006,ERCOT,1831961.144,451619.781,522748.479,545967,6.4652309,1.6994301,1.9950296,4939.5,22280.74,36479.809,731326.69,7951603,13237782,3541238,190924,611430,47994,659424,4200662,65.437714,0.74271309,1.1804231,0,0,0,769.90997
4/10/2006,WECC,1318659.806,721934.719,2119809.618,824398,5.8884492,1.4962602,1.9950296,7921.3574,52329.699,74356.25,1604256,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,52.803604,12.597407,0.40101141,1372926,399504.625,-973421.38,769.90997
4/11/2006,EAST,44942684.6,4722089.317,16520475.53,5025311,6.8403258,2.0443544,1.9950296,29926.008,230593.41,314974.84,6871481,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,56.670647,8.8431578,0.51380545,424689.3984,2969837.008,2545147.5,769.90997
4/11/2006,ERCOT,1801257.89,462960.005,531026.62,567396,6.5420542,1.6994301,1.9950296,4830.1807,23294.17,37376.25,752090,7951603,13237782,3541238,190924,611430,47994,659424,4200662,68.467758,0.064560585,3.532316,0,0,0,769.90997
4/11/2006,WECC,1331322.752,735981.352,2144868.711,851121,6.0759292,1.4962602,1.9950296,7300.5562,53775.023,75025.93,1613698.4,14377328,11054169,2944660,347784,2622750,21798691,24421440,27366100,52.37225,12.694676,0.066924684,1372926,399504.625,-973421.38,769.90997
4/12/2006,EAST,44589736.19,4759189.34,16334109.49,5066187,6.5751662,2.0443544,1.9950296,33847.09,226527.55,319803.28,6898243.5,115312934,32666037,51081306,9607241,3915467,6019888,9935355,61016660,60.848518,4.998776,0.84729558,424689.3984,2969837.008,2545147.5,769.90997
4/12/2006,ERCOT,2072747.657,502384.767,580946.06,614684,6.3197408,1.6994301,1.9950296,5423.1851,24225.221,39992.289,791782.31,7951603,13237782,3541238,190924,611430,47994,659424,4200662,71.73275,0.014487348,6.7472377,0,0,0,769.90997
