"date","month","year","intercn","co2mass","gasprice","coalprice","load","costratio"
"1/1/2006",1,2006,"EAST",4.548660434,9.3413134,2.0598862,6.454708,0.220513552194919
"1/2/2006",1,2006,"EAST",4.780283053,9.3413134,2.0598862,6.744459,0.220513552194919
"1/3/2006",1,2006,"EAST",5.203013291,9.7069626,2.0598862,7.3110675,0.21220708113164
"1/4/2006",1,2006,"EAST",5.281134819,9.2032948,2.0598862,7.412906,0.223820516973986
"1/5/2006",1,2006,"EAST",5.392328705,9.2486582,2.0598862,7.4983695,0.222722708035637
"1/6/2006",1,2006,"EAST",5.607188021,9.0900459,2.0598862,7.83847,0.22660899875104
"1/7/2006",1,2006,"EAST",5.350078137,9.0900459,2.0598862,7.5363575,0.22660899875104
"1/8/2006",1,2006,"EAST",4.922790206,9.0900459,2.0598862,6.945477,0.22660899875104
"1/9/2006",1,2006,"EAST",5.168949078,8.6416359,2.0598862,7.2954085,0.23836762203786
"1/10/2006",1,2006,"EAST",5.188420014,8.4733162,2.0598862,7.366429,0.243102718154198
"1/11/2006",1,2006,"EAST",5.132423913,8.5183449,2.0598862,7.3302775,0.241817656385338
"1/12/2006",1,2006,"EAST",5.065140187,8.6375437,2.0598862,7.2291755,0.238480553215609
"1/13/2006",1,2006,"EAST",5.051789771,8.5444803,2.0598862,7.2251845,0.241077997452929
"1/14/2006",1,2006,"EAST",5.005502682,8.5444803,2.0598862,7.129371,0.241077997452929
"1/15/2006",1,2006,"EAST",5.062069673,8.5444803,2.0598862,7.1850365,0.241077997452929
"1/16/2006",1,2006,"EAST",5.308716941,8.5444803,2.0598862,7.5036385,0.241077997452929
"1/17/2006",1,2006,"EAST",5.407724353,8.715538,2.0598862,7.5927425,0.236346419463721
"1/18/2006",1,2006,"EAST",5.508931608,8.6975079,2.0598862,7.750534,0.23683637010551
"1/19/2006",1,2006,"EAST",5.398889378,8.1053553,2.0598862,7.626292,0.254138914798713
"1/20/2006",1,2006,"EAST",5.067086169,8.6605062,2.0598862,7.2351995,0.237848244944389
"1/21/2006",1,2006,"EAST",4.656395193,8.6605062,2.0598862,6.726732,0.237848244944389
"1/22/2006",1,2006,"EAST",4.741157475,8.6605062,2.0598862,6.8177145,0.237848244944389
"1/23/2006",1,2006,"EAST",5.251895863,8.1695328,2.0598862,7.5615485,0.252142472578114
"1/24/2006",1,2006,"EAST",5.210038044,8.18606,2.0598862,7.517225,0.251633410944948
"1/25/2006",1,2006,"EAST",5.397830397,8.3704176,2.0598862,7.6754605,0.246091210550833
"1/26/2006",1,2006,"EAST",5.519836867,7.698235,2.0598862,7.883575,0.26757902298384
"1/27/2006",1,2006,"EAST",5.311457861,8.034462,2.0598862,7.624361,0.256381348247089
"1/28/2006",1,2006,"EAST",4.699062183,8.034462,2.0598862,6.7761455,0.256381348247089
"1/29/2006",1,2006,"EAST",4.377918229,8.034462,2.0598862,6.435252,0.256381348247089
"1/30/2006",1,2006,"EAST",4.969410604,8.1798334,2.0598862,7.181406,0.251824957706351
"1/31/2006",1,2006,"EAST",5.196668712,8.5908794,2.0598862,7.488683,0.239775941913467
"2/1/2006",2,2006,"EAST",5.281532958,8.5373983,2.0730097,7.4808615,0.242815155994303
"2/2/2006",2,2006,"EAST",5.195331594,7.8708,2.0730097,7.3206185,0.263379796208772
"2/3/2006",2,2006,"EAST",4.965498737,7.9270802,2.0730097,7.040895,0.261509868412836
"2/4/2006",2,2006,"EAST",4.888371471,7.9270802,2.0730097,6.890477,0.261509868412836
"2/5/2006",2,2006,"EAST",5.084608195,7.9270802,2.0730097,7.076854,0.261509868412836
"2/6/2006",2,2006,"EAST",5.596277551,8.2419081,2.0730097,7.79002,0.251520603584503
"2/7/2006",2,2006,"EAST",5.600192067,7.8234591,2.0730097,7.8050385,0.264973546036689
"2/8/2006",2,2006,"EAST",5.711717044,7.967936,2.0730097,7.9449445,0.260168969730681
"2/9/2006",2,2006,"EAST",5.747408714,7.678463,2.0730097,8.0342125,0.269977168607832
"2/10/2006",2,2006,"EAST",5.684192366,7.780746,2.0730097,7.924176,0.266428141980216
"2/11/2006",2,2006,"EAST",5.319564969,7.780746,2.0730097,7.3968655,0.266428141980216
"2/12/2006",2,2006,"EAST",5.444019135,7.780746,2.0730097,7.5755185,0.266428141980216
"2/13/2006",2,2006,"EAST",5.937613825,7.4614468,2.0730097,8.3389645,0.277829455274009
"2/14/2006",2,2006,"EAST",5.660410967,7.0712848,2.0730097,7.9286445,0.293158847173006
"2/15/2006",2,2006,"EAST",5.385986195,7.3808818,2.0730097,7.434129,0.280862064475819
"2/16/2006",2,2006,"EAST",5.212193092,7.3164468,2.0730097,7.212486,0.283335580325685
"2/17/2006",2,2006,"EAST",5.317102573,7.703651,2.0730097,7.3663895,0.269094446256716
"2/18/2006",2,2006,"EAST",5.568719418,7.703651,2.0730097,7.6900795,0.269094446256716
"2/19/2006",2,2006,"EAST",5.64051007,7.703651,2.0730097,7.815341,0.269094446256716
"2/20/2006",2,2006,"EAST",5.762520742,7.703651,2.0730097,8.0189665,0.269094446256716
"2/21/2006",2,2006,"EAST",5.556652961,7.4556899,2.0730097,7.707632,0.278043980879623
"2/22/2006",2,2006,"EAST",5.43599543,7.525753,2.0730097,7.536887,0.275455452763331
"2/23/2006",2,2006,"EAST",5.38555885,7.2880759,2.0730097,7.410349,0.284438544335138
"2/24/2006",2,2006,"EAST",5.357609814,7.5928459,2.0730097,7.386715,0.273021437192608
"2/25/2006",2,2006,"EAST",4.997834895,7.5928459,2.0730097,6.9466435,0.273021437192608
"2/26/2006",2,2006,"EAST",5.056101493,7.5928459,2.0730097,7.0287675,0.273021437192608
"2/27/2006",2,2006,"EAST",5.554041217,7.1143718,2.0730097,7.775954,0.291383379766573
"2/28/2006",2,2006,"EAST",5.33500403,6.594418,2.0730097,7.378602,0.31435824965903
"3/1/2006",3,2006,"EAST",5.134045786,6.5809369,2.0909662,7.113074,0.317730777816757
"3/2/2006",3,2006,"EAST",5.15456893,6.7804389,2.0909662,7.1390775,0.3083821314281
"3/3/2006",3,2006,"EAST",5.267474331,6.6022959,2.0909662,7.275971,0.316702891186686
"3/4/2006",3,2006,"EAST",5.011976317,6.6022959,2.0909662,6.9103175,0.316702891186686
"3/5/2006",3,2006,"EAST",4.805322386,6.6022959,2.0909662,6.613891,0.316702891186686
"3/6/2006",3,2006,"EAST",5.171221467,6.476491,2.0909662,7.182083,0.32285479899532
"3/7/2006",3,2006,"EAST",5.21978629,6.490757,2.0909662,7.2569075,0.322145198164097
"3/8/2006",3,2006,"EAST",5.214721497,6.3843498,2.0909662,7.216848,0.327514353928414
"3/9/2006",3,2006,"EAST",4.985686625,6.2358398,2.0909662,6.9339545,0.335314290787265
"3/10/2006",3,2006,"EAST",4.836299805,6.2989359,2.0909662,6.755002,0.331955465684291
"3/11/2006",3,2006,"EAST",4.486706087,6.2989359,2.0909662,6.2710545,0.331955465684291
"3/12/2006",3,2006,"EAST",4.358201948,6.2989359,2.0909662,6.1556605,0.331955465684291
"3/13/2006",3,2006,"EAST",4.869409679,6.7621608,2.0909662,6.873096,0.309215687387972
"3/14/2006",3,2006,"EAST",4.987923404,7.1455808,2.0909662,7.0030475,0.292623687076633
"3/15/2006",3,2006,"EAST",5.058446565,7.0788002,2.0909662,7.1203835,0.295384265825161
"3/16/2006",3,2006,"EAST",5.078512371,7.137692,2.0909662,7.0691105,0.292947103909779
"3/17/2006",3,2006,"EAST",5.037590686,7.1190538,2.0909662,6.9891445,0.293714060708461
"3/18/2006",3,2006,"EAST",4.775401344,7.1190538,2.0909662,6.6547645,0.293714060708461
"3/19/2006",3,2006,"EAST",4.702779593,7.1190538,2.0909662,6.5517375,0.293714060708461
"3/20/2006",3,2006,"EAST",5.270727481,7.054873,2.0909662,7.401027,0.296386086609922
"3/21/2006",3,2006,"EAST",5.386069118,6.9310131,2.0909662,7.5943685,0.301682621260664
"3/22/2006",3,2006,"EAST",5.328357282,7.0722818,2.0909662,7.501243,0.295656516401821
"3/23/2006",3,2006,"EAST",5.287585133,7.0610399,2.0909662,7.376986,0.296127231910982
"3/24/2006",3,2006,"EAST",5.18736271,7.2656751,2.0909662,7.215378,0.287786911914077
"3/25/2006",3,2006,"EAST",4.878386003,7.2656751,2.0909662,6.727676,0.287786911914077
"3/26/2006",3,2006,"EAST",4.703303706,7.2656751,2.0909662,6.5056435,0.287786911914077
"3/27/2006",3,2006,"EAST",5.067784367,6.86518,2.0909662,7.0854705,0.304575582868912
"3/28/2006",3,2006,"EAST",4.998658278,6.9572792,2.0909662,6.9334545,0.300543666552867
"3/29/2006",3,2006,"EAST",4.879184472,6.9152842,2.0909662,6.809752,0.302368802138313
"3/30/2006",3,2006,"EAST",4.834232446,6.9202442,2.0909662,6.7853675,0.302152083014643
"3/31/2006",3,2006,"EAST",4.753817813,6.883471,2.0909662,6.664354,0.303766253972741
"4/1/2006",4,2006,"EAST",4.42613662,6.883471,2.0443544,6.322878,0.296994699331195
"4/2/2006",4,2006,"EAST",4.315213274,6.883471,2.0443544,6.1556185,0.296994699331195
"4/3/2006",4,2006,"EAST",4.825907063,7.218883,2.0443544,6.9874065,0.283195391863256
"4/4/2006",4,2006,"EAST",4.850158314,7.307405,2.0443544,7.006486,0.279764759172374
"4/5/2006",4,2006,"EAST",4.861103065,7.0463648,2.0443544,7.0455865,0.290128947056502
"4/6/2006",4,2006,"EAST",4.794212543,7.1439228,2.0443544,7.0189345,0.286166922184545
"4/7/2006",4,2006,"EAST",4.773451723,6.8233662,2.0443544,6.9664365,0.29961082845004
"4/8/2006",4,2006,"EAST",4.451058048,6.8233662,2.0443544,6.4726935,0.29961082845004
"4/9/2006",4,2006,"EAST",4.309002994,6.8233662,2.0443544,6.2516955,0.29961082845004
"4/10/2006",4,2006,"EAST",4.731274178,6.7896709,2.0443544,6.892595,0.301097715943787
"4/11/2006",4,2006,"EAST",4.722089317,6.8403258,2.0443544,6.871481,0.29886798666812
"4/12/2006",4,2006,"EAST",4.75918934,6.5751662,2.0443544,6.8982435,0.310920566540204
"4/13/2006",4,2006,"EAST",4.784307091,6.3657918,2.0443544,6.993984,0.32114691529811
"4/14/2006",4,2006,"EAST",4.647375738,6.3657918,2.0443544,6.7619795,0.32114691529811
"4/15/2006",4,2006,"EAST",4.39712852,6.3657918,2.0443544,6.455989,0.32114691529811
"4/16/2006",4,2006,"EAST",4.223819444,6.3657918,2.0443544,6.157836,0.32114691529811
"4/17/2006",4,2006,"EAST",4.850455928,7.0327229,2.0443544,7.08723,0.290691731932165
"4/18/2006",4,2006,"EAST",4.957550379,7.393055,2.0443544,7.224042,0.276523629270985
"4/19/2006",4,2006,"EAST",4.934098194,7.5686808,2.0443544,7.1847955,0.270107097131114
"4/20/2006",4,2006,"EAST",4.93209839,7.8844609,2.0443544,7.1920705,0.259289052977611
"4/21/2006",4,2006,"EAST",4.869248413,7.4736681,2.0443544,7.033389,0.273540967118944
"4/22/2006",4,2006,"EAST",4.503740838,7.4736681,2.0443544,6.533995,0.273540967118944
"4/23/2006",4,2006,"EAST",4.417799873,7.4736681,2.0443544,6.3743545,0.273540967118944
"4/24/2006",4,2006,"EAST",4.942807875,7.6013842,2.0443544,7.20959,0.268945016619473
"4/25/2006",4,2006,"EAST",4.964663733,7.3127408,2.0443544,7.238857,0.279560626571094
"4/26/2006",4,2006,"EAST",4.872361731,7.0669999,2.0443544,7.021144,0.289281792688295
"4/27/2006",4,2006,"EAST",4.834165382,6.734489,2.0443544,6.9515795,0.303564888145188
"4/28/2006",4,2006,"EAST",4.684348009,6.4918489,2.0443544,6.76813,0.314910964733021
"4/29/2006",4,2006,"EAST",4.215307163,6.4918489,2.0443544,6.1783335,0.314910964733021
"4/30/2006",4,2006,"EAST",4.142057149,6.4918489,2.0443544,6.0002935,0.314910964733021
"5/1/2006",5,2006,"EAST",4.763848706,6.433435,2.032479,6.5619645,0.3159243856509
"5/2/2006",5,2006,"EAST",4.849480012,6.6287751,2.032479,6.7212025,0.306614565939943
"5/3/2006",5,2006,"EAST",4.990792447,6.5603838,2.032479,6.885345,0.309810990021651
"5/4/2006",5,2006,"EAST",4.990519295,6.4182611,2.032479,6.91748,0.316671286557663
"5/5/2006",5,2006,"EAST",4.902018648,6.6328568,2.032479,6.747922,0.306425882735777
"5/6/2006",5,2006,"EAST",4.474895959,6.6328568,2.032479,6.147488,0.306425882735777
"5/7/2006",5,2006,"EAST",4.295774526,6.6328568,2.032479,5.9088725,0.306425882735777
"5/8/2006",5,2006,"EAST",4.849086673,6.4619169,2.032479,6.751815,0.314531899969187
"5/9/2006",5,2006,"EAST",4.895075683,6.4722881,2.032479,6.863901,0.314027893783035
"5/10/2006",5,2006,"EAST",4.911249822,6.4370999,2.032479,6.90806,0.315744517185449
"5/11/2006",5,2006,"EAST",4.827647928,6.7609639,2.032479,6.768609,0.300619708973746
"5/12/2006",5,2006,"EAST",4.748412793,6.2396169,2.032479,6.6219275,0.325737786882397
"5/13/2006",5,2006,"EAST",4.356373103,6.2396169,2.032479,6.1067135,0.325737786882397
"5/14/2006",5,2006,"EAST",4.174985742,6.2396169,2.032479,5.8692765,0.325737786882397
"5/15/2006",5,2006,"EAST",4.770127801,5.8857069,2.032479,6.665481,0.345324535273749
"5/16/2006",5,2006,"EAST",4.711173383,5.9967461,2.032479,6.583528,0.338930307554625
"5/17/2006",5,2006,"EAST",4.746083797,6.1508088,2.032479,6.657555,0.330440933231415
"5/18/2006",5,2006,"EAST",4.855643066,5.843091,2.032479,6.767453,0.347843119335297
"5/19/2006",5,2006,"EAST",4.919709946,5.8183718,2.032479,6.854606,0.349320921705278
"5/20/2006",5,2006,"EAST",4.729873651,5.8183718,2.032479,6.5112985,0.349320921705278
"5/21/2006",5,2006,"EAST",4.707120127,5.8183718,2.032479,6.3740235,0.349320921705278
"5/22/2006",5,2006,"EAST",5.212246893,5.9955959,2.032479,7.10759,0.338995328220836
"5/23/2006",5,2006,"EAST",5.325501161,6.3547978,2.032479,7.2194555,0.319833779762434
"5/24/2006",5,2006,"EAST",5.463703779,6.0515022,2.032479,7.4196355,0.335863548062496
"5/25/2006",5,2006,"EAST",5.599660964,5.8904848,2.032479,7.6331975,0.345044435052273
"5/26/2006",5,2006,"EAST",5.618016551,5.745698,2.032479,7.676737,0.353739267187381
"5/27/2006",5,2006,"EAST",5.355292433,5.745698,2.032479,7.2906415,0.353739267187381
"5/28/2006",5,2006,"EAST",5.412705214,5.745698,2.032479,7.370902,0.353739267187381
"5/29/2006",5,2006,"EAST",5.692535962,5.745698,2.032479,7.6918985,0.353739267187381
"5/30/2006",5,2006,"EAST",6.242312891,6.3605518,2.032479,8.542448,0.319544445813648
"5/31/2006",5,2006,"EAST",6.207063975,6.064682,2.032479,8.418321,0.335133647568001
"6/1/2006",6,2006,"EAST",6.029223674,6.3422909,1.9801198,8.418332,0.312208921227502
"6/2/2006",6,2006,"EAST",5.769398301,6.278398,1.9801198,8.0484705,0.315386154238709
"6/3/2006",6,2006,"EAST",5.129836416,6.278398,1.9801198,7.152749,0.315386154238709
"6/4/2006",6,2006,"EAST",4.875900567,6.278398,1.9801198,6.7984265,0.315386154238709
"6/5/2006",6,2006,"EAST",5.434354864,6.438765,1.9801198,7.610792,0.307530993909546
"6/6/2006",6,2006,"EAST",5.554507346,6.165163,1.9801198,7.7684515,0.321178823658028
"6/7/2006",6,2006,"EAST",5.664243331,5.8924308,1.9801198,7.9366575,0.336044642221339
"6/8/2006",6,2006,"EAST",5.788444087,5.9068189,1.9801198,8.1158045,0.33522608929148
"6/9/2006",6,2006,"EAST",5.646609074,6.084661,1.9801198,7.9858665,0.325428121632413
"6/10/2006",6,2006,"EAST",5.167939326,6.084661,1.9801198,7.311066,0.325428121632413
"6/11/2006",6,2006,"EAST",4.953934572,6.084661,1.9801198,6.992993,0.325428121632413
"6/12/2006",6,2006,"EAST",5.435647938,6.076056,1.9801198,7.6461225,0.325888997731423
"6/13/2006",6,2006,"EAST",5.495458211,6.0048828,1.9801198,7.7422725,0.32975161480254
"6/14/2006",6,2006,"EAST",5.716029199,6.1423092,1.9801198,7.999968,0.322373839467411
"6/15/2006",6,2006,"EAST",5.965802019,6.5440049,1.9801198,8.2486835,0.302585317440701
"6/16/2006",6,2006,"EAST",6.150741228,7.0710249,1.9801198,8.512495,0.280032927051353
"6/17/2006",6,2006,"EAST",5.865236142,7.0710249,1.9801198,8.0230455,0.280032927051353
"6/18/2006",6,2006,"EAST",5.709779537,7.0710249,1.9801198,7.783944,0.280032927051353
"6/19/2006",6,2006,"EAST",6.344751197,6.8209758,1.9801198,8.730613,0.290298610940681
"6/20/2006",6,2006,"EAST",6.381215101,6.7399611,1.9801198,8.831921,0.293788016076235
"6/21/2006",6,2006,"EAST",6.527795585,6.6707721,1.9801198,9.014726,0.296835174447048
"6/22/2006",6,2006,"EAST",6.653162119,6.6613569,1.9801198,9.137724,0.297254722982941
"6/23/2006",6,2006,"EAST",6.2857167,6.1243572,1.9801198,8.66658,0.323318796624077
"6/24/2006",6,2006,"EAST",5.75567868,6.1243572,1.9801198,7.8344015,0.323318796624077
"6/25/2006",6,2006,"EAST",5.418263173,6.1243572,1.9801198,7.3582555,0.323318796624077
"6/26/2006",6,2006,"EAST",5.928569958,5.9089308,1.9801198,8.149804,0.335106276756533
"6/27/2006",6,2006,"EAST",6.030057502,6.017364,1.9801198,8.3747365,0.329067644902319
"6/28/2006",6,2006,"EAST",6.122135278,6.1226592,1.9801198,8.527261,0.323408462780355
"6/29/2006",6,2006,"EAST",6.136835727,6.223207,1.9801198,8.548205,0.31818318111546
"6/30/2006",6,2006,"EAST",6.066853723,5.7838449,1.9801198,8.441359,0.342353544093134
"7/1/2006",7,2006,"EAST",5.862720901,5.7838449,1.9806747,8.03681,0.342449483733563
"7/2/2006",7,2006,"EAST",5.937407113,5.7838449,1.9806747,8.0671975,0.342449483733563
"7/3/2006",7,2006,"EAST",6.264730177,5.7838449,1.9806747,8.534428,0.342449483733563
"7/4/2006",7,2006,"EAST",5.897677831,5.7838449,1.9806747,7.936069,0.342449483733563
"7/5/2006",7,2006,"EAST",6.020473282,5.7324061,1.9806747,8.147594,0.345522397654276
"7/6/2006",7,2006,"EAST",5.758092016,5.3161368,1.9806747,7.848549,0.37257782756832
"7/7/2006",7,2006,"EAST",5.625036392,5.2157712,1.9806747,7.7368885,0.379747236611913
"7/8/2006",7,2006,"EAST",5.448955653,5.2157712,1.9806747,7.4704535,0.379747236611913
"7/9/2006",7,2006,"EAST",5.531896114,5.2157712,1.9806747,7.564089,0.379747236611913
"7/10/2006",7,2006,"EAST",6.280947774,5.4090991,1.9806747,8.518818,0.366174600128883
"7/11/2006",7,2006,"EAST",6.505195983,5.6573949,1.9806747,8.837068,0.350103666972231
"7/12/2006",7,2006,"EAST",6.639204118,5.932395,1.9806747,9.042352,0.333874379571826
"7/13/2006",7,2006,"EAST",6.770983116,6.1827412,1.9806747,9.202717,0.320355427459911
"7/14/2006",7,2006,"EAST",6.840381572,6.4661798,1.9806747,9.300605,0.306312963954389
"7/15/2006",7,2006,"EAST",6.602342154,6.4661798,1.9806747,8.987622,0.306312963954389
"7/16/2006",7,2006,"EAST",6.657082497,6.4661798,1.9806747,9.03656,0.306312963954389
"7/17/2006",7,2006,"EAST",7.357015568,6.6463289,1.9806747,10.025698,0.298010334697701
"7/18/2006",7,2006,"EAST",7.247663217,6.2858701,1.9806747,9.857491,0.315099527748752
"7/19/2006",7,2006,"EAST",7.063025851,6.113658,1.9806747,9.607122,0.323975384295294
"7/20/2006",7,2006,"EAST",6.928300629,6.212554,1.9806747,9.42721,0.318818106047851
"7/21/2006",7,2006,"EAST",6.705594935,6.0091701,1.9806747,9.14679,0.329608692554734
"7/22/2006",7,2006,"EAST",5.874612797,6.0091701,1.9806747,8.0157515,0.329608692554734
"7/23/2006",7,2006,"EAST",5.587731222,6.0091701,1.9806747,7.639099,0.329608692554734
"7/24/2006",7,2006,"EAST",6.331428176,6.5293078,1.9806747,8.742235,0.303351405795267
"7/25/2006",7,2006,"EAST",6.670871406,7.0250578,1.9806747,9.17041,0.28194425674334
"7/26/2006",7,2006,"EAST",6.912412618,6.9389768,1.9806747,9.421765,0.285441896851421
"7/27/2006",7,2006,"EAST",6.97135746,7.2706771,1.9806747,9.481383,0.272419565985127
"7/28/2006",7,2006,"EAST",6.928564129,7.4281082,1.9806747,9.447323,0.26664591396232
"7/29/2006",7,2006,"EAST",6.606989154,7.4281082,1.9806747,8.999064,0.26664591396232
"7/30/2006",7,2006,"EAST",6.59120886,7.4281082,1.9806747,8.969296,0.26664591396232
"7/31/2006",7,2006,"EAST",7.352545362,8.3300962,1.9806747,10.038695,0.237773328476087
"8/1/2006",8,2006,"EAST",7.664521272,8.9317589,1.971597,10.555637,0.220740060504768
"8/2/2006",8,2006,"EAST",7.68191794,8.9313717,1.971597,10.617239,0.220749630205179
"8/3/2006",8,2006,"EAST",7.310331031,7.8096619,1.971597,10.169437,0.252456127454122
"8/4/2006",8,2006,"EAST",6.949143934,7.5564532,1.971597,9.574393,0.26091566344909
"8/5/2006",8,2006,"EAST",6.316682732,7.5564532,1.971597,8.709089,0.26091566344909
"8/6/2006",8,2006,"EAST",6.253946653,7.5564532,1.971597,8.610835,0.26091566344909
"8/7/2006",8,2006,"EAST",7.031891812,7.132906,1.971597,9.678638,0.276408661490843
"8/8/2006",8,2006,"EAST",6.859809253,7.210794,1.971597,9.429544,0.273423010004169
"8/9/2006",8,2006,"EAST",6.726520719,7.7280941,1.971597,9.229512,0.255120728925907
"8/10/2006",8,2006,"EAST",6.753216575,8.0332794,1.971597,9.23264,0.245428660180797
"8/11/2006",8,2006,"EAST",6.359414643,7.44807,1.971597,8.690202,0.2647124691363
"8/12/2006",8,2006,"EAST",5.75320734,7.44807,1.971597,7.8815525,0.2647124691363
"8/13/2006",8,2006,"EAST",5.668361815,7.44807,1.971597,7.732289,0.2647124691363
"8/14/2006",8,2006,"EAST",6.457200977,6.9169211,1.971597,8.847588,0.285039683335408
"8/15/2006",8,2006,"EAST",6.491452613,6.9366579,1.971597,8.921206,0.284228662912726
"8/16/2006",8,2006,"EAST",6.474864465,7.1406121,1.971597,8.871467,0.276110363143798
"8/17/2006",8,2006,"EAST",6.579879736,6.8509059,1.971597,8.975191,0.287786320346336
"8/18/2006",8,2006,"EAST",6.603580644,6.720437,1.971597,9.011431,0.29337333271631
"8/19/2006",8,2006,"EAST",6.236582174,6.720437,1.971597,8.438786,0.29337333271631
"8/20/2006",8,2006,"EAST",6.004763617,6.720437,1.971597,8.1417085,0.29337333271631
"8/21/2006",8,2006,"EAST",6.418857786,6.8975611,1.971597,8.728065,0.28583972964009
"8/22/2006",8,2006,"EAST",6.464856653,7.0252528,1.971597,8.785536,0.280644278025127
"8/23/2006",8,2006,"EAST",6.466051802,7.3041821,1.971597,8.819974,0.269927142150522
"8/24/2006",8,2006,"EAST",6.392436556,7.2925458,1.971597,8.746451,0.270357849518065
"8/25/2006",8,2006,"EAST",6.366691667,7.3733282,1.971597,8.769401,0.267395800989843
"8/26/2006",8,2006,"EAST",5.989064891,7.3733282,1.971597,8.1997855,0.267395800989843
"8/27/2006",8,2006,"EAST",5.869000275,7.3733282,1.971597,7.9720375,0.267395800989843
"8/28/2006",8,2006,"EAST",6.407226231,6.6959481,1.971597,8.793014,0.294446278638271
"8/29/2006",8,2006,"EAST",6.338298403,6.4152961,1.971597,8.712621,0.307327513690288
"8/30/2006",8,2006,"EAST",6.0843173,6.4308772,1.971597,8.278783,0.306582902873655
"8/31/2006",8,2006,"EAST",5.87088414,5.7727032,1.971597,7.9712085,0.341537912428964
"9/1/2006",9,2006,"EAST",5.562754619,5.1239362,1.9550129,8.394536,0.381545129308987
"9/2/2006",9,2006,"EAST",4.987947737,5.1239362,1.9550129,7.558553,0.381545129308987
"9/3/2006",9,2006,"EAST",4.854360416,5.1239362,1.9550129,7.328797,0.381545129308987
"9/4/2006",9,2006,"EAST",4.991494223,5.1239362,1.9550129,7.506558,0.381545129308987
"9/5/2006",9,2006,"EAST",5.501615974,5.529326,1.9550129,8.306461,0.353571646887885
"9/6/2006",9,2006,"EAST",5.624293205,5.7754078,1.9550129,8.508444,0.338506468755332
"9/7/2006",9,2006,"EAST",5.671699881,5.737596,1.9550129,8.593491,0.340737287881545
"9/8/2006",9,2006,"EAST",5.694084982,5.368392,1.9550129,8.615507,0.364171040415827
"9/9/2006",9,2006,"EAST",5.317587193,5.368392,1.9550129,8.0126455,0.364171040415827
"9/10/2006",9,2006,"EAST",5.148320226,5.368392,1.9550129,7.7387215,0.364171040415827
"9/11/2006",9,2006,"EAST",5.596741782,5.4406762,1.9550129,8.436559,0.359332705739775
"9/12/2006",9,2006,"EAST",5.478036221,5.6501279,1.9550129,8.223273,0.346012149565676
"9/13/2006",9,2006,"EAST",5.374297113,5.3951378,1.9550129,8.0894945,0.362365702688817
"9/14/2006",9,2006,"EAST",5.424169655,5.0578928,1.9550129,8.238618,0.386527152176891
"9/15/2006",9,2006,"EAST",5.430664483,4.3557601,1.9550129,8.273435,0.448833924531335
"9/16/2006",9,2006,"EAST",5.136272029,4.3557601,1.9550129,7.8510915,0.448833924531335
"9/17/2006",9,2006,"EAST",5.093274614,4.3557601,1.9550129,7.7272815,0.448833924531335
"9/18/2006",9,2006,"EAST",5.561828226,5.070416,1.9550129,8.443507,0.385572485571204
"9/19/2006",9,2006,"EAST",5.491366864,5.0393462,1.9550129,8.212374,0.387949710619207
"9/20/2006",9,2006,"EAST",5.23025498,4.8331542,1.9550129,7.790094,0.40450041920864
"9/21/2006",9,2006,"EAST",5.138740377,4.6165252,1.9550129,7.6801865,0.423481474768079
"9/22/2006",9,2006,"EAST",5.247771951,4.4046521,1.9550129,7.974915,0.443851831112836
"9/23/2006",9,2006,"EAST",5.086432237,4.4046521,1.9550129,7.741938,0.443851831112836
"9/24/2006",9,2006,"EAST",4.915896504,4.4046521,1.9550129,7.419477,0.443851831112836
"9/25/2006",9,2006,"EAST",5.208668721,4.2758098,1.9550129,7.879381,0.457226348094342
"9/26/2006",9,2006,"EAST",5.147555082,4.3707461,1.9550129,7.8490125,0.447295005308133
"9/27/2006",9,2006,"EAST",5.103516307,4.382174,1.9550129,7.871327,0.446128542590961
"9/28/2006",9,2006,"EAST",5.043286687,4.151443,1.9550129,7.7182935,0.470923700506065
"9/29/2006",9,2006,"EAST",4.848015126,3.658052,1.9550129,7.449005,0.534440981156091
"9/30/2006",9,2006,"EAST",4.545583972,3.658052,1.9550129,6.9629225,0.534440981156091
"10/1/2006",10,2006,"EAST",4.593579481,3.658052,1.9933079,6.6289085,0.544909667768528
"10/2/2006",10,2006,"EAST",5.251540354,4.1690311,1.9933079,7.600244,0.47812257864903
"10/3/2006",10,2006,"EAST",5.398233031,4.121172,1.9933079,7.8477905,0.483675007983166
"10/4/2006",10,2006,"EAST",5.444864577,4.4870701,1.9933079,7.8766765,0.444233732831586
"10/5/2006",10,2006,"EAST",5.254305836,4.7050381,1.9933079,7.5195185,0.423653933854436
"10/6/2006",10,2006,"EAST",5.0530551,4.3340168,1.9933079,7.193426,0.45992159052083
"10/7/2006",10,2006,"EAST",4.607975276,4.3340168,1.9933079,6.48812,0.45992159052083
"10/8/2006",10,2006,"EAST",4.48322499,4.3340168,1.9933079,6.2718465,0.45992159052083
"10/9/2006",10,2006,"EAST",5.073692405,5.111361,1.9933079,7.0685115,0.389975957479818
"10/10/2006",10,2006,"EAST",5.159641231,5.1973238,1.9933079,7.1656195,0.383525825348807
"10/11/2006",10,2006,"EAST",5.15853614,5.7229891,1.9933079,7.2104515,0.348298391831639
"10/12/2006",10,2006,"EAST",5.165550265,5.2161741,1.9933079,7.234463,0.382139833101046
